time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, velocity, turn_rate, reflection, error, command
61787, 334.4904167112799, -1064.242315992527, -108.9999999999999, 335.1037854797209, -1066.21241151862, -109.0, 1354.896629787643, -2237.917995576252, 213.2, 493.6328706919247, -1046.933360268938, -55.30000000000001, 119, -15, 31, -9, -8.023333333333332
61888, 330.3861749913719, -1075.518627441958, -109.9999999999999, 330.9995437598129, -1077.488722968051, -110.0, 1344.726234123956, -2244.322635538346, 212.2, 500.2910038213007, -1056.916809734504, -56.30000000000001, 119, 0, 57, 17, 12.586
61996, 326.3689540644976, -1087.882362153795, -107.9999999999999, 326.9823228329386, -1089.852457679888, -108.0, 1333.881768621528, -2251.419054914809, 213.2, 507.8462981993649, -1067.495917771612, -54.46666666666667, 120, 13, 32, -8, -3.789333333333333
62107, 321.8109999020974, -1101.119622212186, -108.9999999999999, 322.4243686705384, -1103.089717738279, -109.0, 1322.997398575704, -2259.097133366191, 215.2, 515.8830388357414, -1078.959372745729, -54.96666666666667, 120, -22, 11, -29, -24.36
62218, 316.9411141876906, -1113.173012321554, -111.9999999999999, 317.5544829561315, -1115.143107847647, -112.0, 1311.726105602885, -2266.195045363453, 212.2, 522.7784019715614, -1089.979988301367, -57.96666666666667, 120, -19, 45, 5, -0.5800000000000002
62336, 311.9239628940564, -1126.243138292515, -110.9999999999999, 312.5373316624973, -1128.213233818608, -111.0, 1299.843861164121, -2273.677694032038, 212.2, 530.3760043898284, -1101.73908850053, -57.13333333333335, 119, 11, 75, 35, 26.564
62449, 307.5977249728072, -1139.557929520647, -107.9999999999999, 308.520110735623, -1140.576968530445, -108.0, 1288.671038969185, -2281.559253091028, 215.2, 537.9927173171065, -1112.274062832888, -54.13333333333334, 121, 32, 78, 38, 35.51533333333333
62569, 304.2108184344119, -1153.142069688511, -103.9999999999999, 305.1332041972277, -1154.161108698309, -104.0, 1278.197423437357, -2290.72821037588, 221.2, 547.0291249452417, -1122.967207233773, -49.8, 116, 22, 13, -27, -13.12733333333333
62688, 300.0762580971569, -1167.560995127586, -105.9999999999999, 300.9986438599727, -1168.580034137384, -106.0, 1267.795045296298, -2300.160510891154, 222.2, 556.4077647902772, -1134.673663343847, -51.30000000000001, 118, -21, 10, -30, -22.04
62788, 296.169440243671, -1178.907218034777, -108.9999999999999, 297.0918260064868, -1179.926257044575, -109.0, 1258.573205880718, -2307.681659592866, 219.2, 563.4102593265506, -1144.418665666549, -54.30000000000001, 119, -26, 26, -14, -14.036
62908, 291.3811582371117, -1192.06291472578, -109.9999999999999, 292.3035439999274, -1193.081953735578, -110.0, 1246.879655310268, -2316.883576515786, 218.2, 571.3801726545825, -1155.92868224098, -55.30000000000001, 124, 1, 67, 27, 18.25066666666666
63018, 287.5803260757162, -1204.4948765533, -106.9999999999999, 288.5027118385318, -1205.513915563098, -107.0, 1236.592788578602, -2324.978542411016, 218.2, 579.2399611477934, -1166.283571175294, -52.80000000000001, 119, 29, 68, 28, 23.99266666666667
63139, 283.6980403991784, -1218.983763947636, -104.9999999999999, 284.620426161994, -1220.002802957434, -105.0, 1226.356738922568, -2334.932665749573, 224.2, 588.8550092144994, -1177.796644208804, -50.13333333333335, 118, 14, 10, -30, -20.66733333333333
63256, 279.6048365330601, -1232.372030531118, -106.9999999999999, 280.2941882407447, -1233.317594185566, -108.0, 1216.459071073346, -2344.557727159584, 224.2, 597.351799128282, -1188.923394011017, -52.63333333333335, 118, -29, 23, -17, -17.49666666666666
63357, 275.6980186795743, -1243.71825343831, -108.9999999999999, 276.3873703872588, -1244.663817092758, -109.0, 1207.43329340297, -2352.185100655418, 220.2, 604.382611061154, -1198.647985702424, -54.13333333333334, 117, -12, 56, 16, 7.385333333333333
63466, 271.6807977527, -1256.081988150147, -107.9999999999999, 272.3701494603845, -1257.027551804595, -108.0, 1197.743569283539, -2360.971205963762, 222.2, 612.2122451927632, -1209.025693993041, -52.96666666666667, 120, 13, 77, 37, 28.16866666666666
63576, 268.3161501663672, -1268.639023891905, -104.9999999999999, 269.0055018740517, -1269.584587546353, -105.0, 1188.280349262553, -2370.173785321443, 224.2, 620.5452868505752, -1219.003690622083, -50.13333333333335, 120, 34, 86, 46, 44.77599999999999
63685, 266.0587238566972, -1281.441524681064, -99.99999999999989, 266.5744273867147, -1283.371896088523, -100.0, 1180.084371409906, -2380.367525902746, 231.2, 630.4792771620864, -1228.868569561573, -44.8, 120, 54, 86, 46, 55.64133333333333
63786, 265.2216461717677, -1293.412293284182, -93.9999999999999, 265.8071061755293, -1294.345100641381, -94.0, 1173.46415537204, -2390.640090364067, 237.2, 639.0519947763327, -1235.761211486582, -38.80000000000001, 121, 52, 19, -21, 7.288666666666666
63896, 264.3148120130941, -1306.380625937559, -93.9999999999999, 264.8305155431116, -1308.310997345019, -94.0, 1167.157999778049, -2402.110944805841, 241.2, 650.0640575427406, -1244.406121759609, -38.13333333333334, 119, -10, 10, -30, -5.451999999999999
