time,x_pid,y_pid,theta_pid,x_state,y_state,theta_state,x_gyro,y_gyro,theta_gyro,x_kalman,y_kalman,theta_kalman,velocity,turn_rate,reflection,error,command
8.599,427.8683388949894,-517.258137888416,-130.0,427.6450377020551,-517.4992574482498,-130.0,676.0127358015039,-438.2572950825312,-90.90000000000002,468.3893706807899,-513.3718904072738,-123.4833333333297,120,-23,56,16,6.882666666666665
8.7,420.3164942023912,-526.5838894258994,-129.0,420.7225134005069,-526.0478630242766,-129.0,675.4148790286173,-450.0591617263767,-92.9,462.4010251022263,-522.599008984148,-122.983333333331,117,18,81,41,30.85599999999999
8.81,412.6752859225891,-537.1011103527738,-126.0000000000001,412.4935198684122,-537.3741009455258,-126.0,675.2023590253883,-463.5874925638536,-90.90000000000002,455.3693076382195,-534.7049971514303,-120.1499999999985,123,20,23,-17,-9.299333333333331
8.924,404.2498755984604,-548.2820074934359,-127.0,404.6699245674356,-547.7563625761406,-127.0,676.1641426465516,-477.0050659758406,-85.90000000000002,448.8398557073558,-545.9462718781926,-120.1499999999987,118,-23,14,-26,-21.24733333333333
9.029,395.8936366725354,-558.2405852539825,-130.0,396.3136856415106,-557.7149403366874,-130.0,676.4040146893357,-489.4977632988006,-88.9,441.7310293012203,-556.8304157180831,-123.1499999999991,119,-16,55,15,8.448666666666664
9.129,388.9711123709872,-566.7891908300093,-129.0,388.7618409489125,-567.040691874171,-129.0,676.630544509652,-501.295588701836,-88.9,435.3158508594663,-566.9716920460636,-122.3166666666661,118,17,64,24,17.226
9.231,381.1475170700105,-577.1714524606241,-127.0,381.540060671088,-576.6243179947385,-127.0,676.8655212046242,-513.5333330182049,-88.9,429.1983425281201,-577.2952617685924,-120.6499999999996,120,12,32,-8,-5.625999999999999
9.341,373.1439178907769,-587.4155922575114,-128.0,373.5364614918544,-586.8684577916258,-128.0,678.0291475506059,-526.5715105644318,-84.9,422.5385373694995,-588.4598036422748,-120.8166666666664,119,-16,21,-19,-17.88333333333333
9.443,365.4304665745385,-596.6081255749392,-130.0,365.1802225659294,-596.8270355521724,-130.0,678.6855561826151,-538.6917486688513,-86.9,415.493152291934,-599.3851205305311,-122.8166666666664,119,-14,61,21,12.43133333333333
9.551,357.4268673953049,-606.8522653718265,-128.0,357.7922848620215,-606.2831645954532,-128.0,679.3922581107003,-551.7406258766742,-86.9,409.2857878989064,-609.6549125095427,-121.1499999999999,121,27,68,28,24.86266666666667
9.661,349.1978738632103,-618.1785032930758,-126.0,349.5632913299269,-617.6094025167024,-126.0,681.2521543722762,-564.8089381585328,-81.9,402.5733778553238,-621.9408211616046,-118.6499999999999,120,7,14,-26,-17.01333333333333
9.782,340.578613208651,-629.2106538435698,-128.0,340.7528058552292,-628.4894459771,-129.0,683.0468478145482,-579.2175978966301,-82.9,395.2966308687983,-633.9011285696143,-121.3166666666666,120,-22,18,-22,-19.87466666666667
9.885,332.8651618924125,-638.4031871609976,-130.0,333.0393545389907,-637.6819792945278,-130.0,683.9231919897339,-591.4432295730146,-85.90000000000002,388.8225617707486,-644.0049114905642,-122.6499999999999,119,-7,64,24,15.06066666666666
10.0,324.2459012378533,-649.4353377114917,-128.0,324.4200938844315,-648.714129845022,-128.0,685.3651954377666,-604.9363954749022,-83.9,381.6854687175113,-656.0490761668476,-120.6499999999999,118,19,49,9,8.448666666666664
10.102,317.0241209600287,-659.0189638320592,-127.0,317.1983136066069,-658.2977559655894,-127.0,687.2687859352416,-616.8209080529562,-80.90000000000002,375.8098354490036,-666.5121987262943,-119.3166666666666,118,6,20,-20,-13.82333333333333
10.212,308.8429558763808,-669.1218613309998,-129.0,308.3878281319092,-669.1777994259869,-129.0,689.3564724230007,-629.8547703020683,-80.90000000000002,368.6027934633255,-678.5146378874261,-120.9833333333333,120,-17,24,-16,-13.978
10.323,299.8439293407693,-679.8464835346655,-130.0,300.0315892059842,-679.1363771865337,-130.0,691.0028440931841,-643.072631714703,-82.9,361.6850042678994,-689.5211901472234,-122.15,120,-6,41,1,-1.914
10.445,290.8449028051577,-690.5711057383312,-130.0,290.3897750606861,-690.6270438333183,-130.0,693.0484481784539,-657.445795177432,-81.9,353.7399159485196,-702.2442232603319,-121.9833333333333,119,-4,40,0,-2.552
10.564,281.2030886598596,-702.0617723851159,-130.0,281.3907485250745,-701.351666036984,-130.0,695.0605177705226,-671.5833330096245,-81.9,346.3245001837652,-714.1190541658998,-121.9833333333333,120,-4,40,0,-2.552
10.671,273.3303803119735,-711.1182873477892,-131.0,272.8619811481979,-711.1628905798802,-131.0,697.0912673540702,-684.2617262883062,-80.90000000000002,339.3109253275446,-725.0648189969288,-122.65,120,1,54,14,8.622666666666666
10.773,264.9741413860485,-721.076865108336,-130.0,265.1485298319594,-720.3554238973079,-130.0,699.0271220972651,-696.3476712829373,-80.90000000000002,332.9844893640033,-735.2616914585815,-121.8166666666666,120,17,73,33,26.95066666666667
10.886,257.1505460850718,-731.4591267389508,-127.0,256.7231195078307,-731.53632103797,-127.0,701.6377199633564,-709.6539998066722,-78.9,326.2007167995009,-747.5083411960854,-118.9833333333333,120,23,36,-4,3.789333333333333
10.995,248.9215525529772,-742.7853646602,-126.0000000000001,249.0819112280286,-742.0535419648443,-126.0,704.9883289535181,-722.0719087850407,-74.9,320.2013393542619,-759.0412276634689,-117.4833333333334,118,-6,15,-25,-14.57733333333333
11.1,241.5336148490693,-752.2414937034807,-128.0000000000001,241.6939735241207,-751.5096710081249,-128.0,708.0067189495471,-734.0886230544187,-75.9,314.3257060857542,-769.5043502229157,-119.3166666666667,118,-15,27,-13,-8.835333333333333
11.201,233.9817701564712,-761.5672452409642,-129.0,234.1421288315226,-760.8354225456085,-129.0,710.7766245777328,-745.9915833505358,-76.90000000000002,308.2683610371419,-779.8633352582391,-120.3166666666667,121,-7,50,10,8.293999999999999
11.322,224.7468480265863,-773.387406545065,-128.0000000000001,224.9072067016378,-772.6555838497092,-128.0,714.1498759863156,-760.4872676715501,-76.90000000000002,300.8858055911774,-792.9208187480721,-119.4833333333333,123,5,34,-6,-2.803333333333332
11.442,216.1275873720271,-784.4195570955591,-128.0000000000001,216.2879460470786,-783.6877344002033,-128.0,717.8386198286955,-774.1583601247999,-74.9,294.0664377176192,-805.1476835058537,-119.15,118,0,41,1,2.571333333333333
11.55,208.1239881927936,-794.6636968924464,-128.0000000000001,208.284346867845,-793.9318741970907,-128.0,721.462567718051,-786.7138221113313,-73.9,287.7672203362956,-816.5195725478217,-118.9833333333333,121,1,42,2,3.518666666666666
11.66,200.3003928918169,-805.0459585230612,-127.0000000000001,199.8589365437163,-805.1127713377527,-127.0,725.2792111395664,-799.1200154434136,-72.9,281.1982144819267,-828.8827502172264,-117.9833333333333,118,3,41,1,3.016
11.77,192.4767975908402,-815.4282201536761,-127.0000000000001,192.0353412427397,-815.4950329683675,-127.0,729.380140010692,-811.6668231009005,-71.9,275.1318433297907,-840.3805387456581,-117.8166666666667,120,-1,39,-1,1.45
11.871,185.2550173130157,-825.0118462742435,-127.0000000000001,184.8135609649151,-825.0786590889351,-127.0,733.1141600184237,-823.0910716793348,-71.9,269.5321161124345,-850.9938820026717,-117.8166666666667,119,-1,22,-18,-13.514
11.971,177.8670796091077,-834.4679753175242,-128.0000000000001,177.4256232610072,-834.5347881322157,-128.0,736.7801418880664,-834.3071573125426,-71.9,263.7786217893636,-861.5246608472962,-118.65,118,-13,25,-15,-14.24866666666667
12.071,169.5108406831827,-844.426553078071,-130.0,169.7121719447687,-843.7273214496435,-130.0,740.3968378884238,-846.0634113945622,-72.9,257.691169344624,-871.865981978227,-120.4833333333333,123,-11,54,14,7.172666666666665
12.171,162.5883163816345,-852.9751586540978,-129.0000000000001,162.1603272521707,-853.053072987127,-129.0,743.9253217912114,-857.5329275721421,-72.9,251.7547638741087,-882.2947446128655,-119.65,120,13,67,27,20.74466666666666
12.28,154.1629060575058,-864.1560557947598,-127.0000000000001,154.3367319511941,-863.4353346177418,-127.0,748.3123321628243,-870.201857637438,-70.9,245.7218640514617,-893.8101308300061,-117.65,123,12,24,-16,-9.879333333333332
12.391,146.1593068782723,-874.400195591647,-128.0000000000001,146.3331327719605,-873.6794744146293,-128.0,752.8135868425067,-882.5021141513744,-69.9,239.5553880284047,-905.254543154676,-118.3166666666667,118,-22,24,-16,-14.48066666666667
12.492,138.4458555620338,-883.5927289090748,-130.0,138.619681455722,-882.872007732057,-130.0,756.7794677781334,-893.9548949667238,-70.9,233.5282016306842,-915.631104440918,-120.15,120,-4,73,33,24.128
12.611,130.0204452379051,-894.7736260497368,-127.0000000000001,130.1942711315934,-894.0529048727191,-127.0,761.9630618182541,-907.388492914676,-68.9,227.1034893037683,-928.069877351313,-117.3166666666667,121,29,45,5,9.299333333333331
12.721,122.379236958103,-905.2908469766112,-126.0000000000001,121.9652775994987,-905.3791427939684,-126.0,767.3979402459302,-919.5383158136478,-65.9,220.9699537885832,-940.6547787050768,-115.9833333333334,121,-10,14,-26,-17.20666666666666
12.833,113.7599763035437,-916.3229975271051,-128.0000000000001,113.9616784202652,-915.6232825908556,-128.0,772.5391258219034,-931.5916567145518,-66.9,214.9035826364472,-952.1525672335084,-117.8166666666667,117,-17,25,-15,-12.644
12.951,104.949490828846,-927.2030409875028,-129.0000000000001,105.1511929455674,-926.5033260512532,-129.0,777.7776724618559,-944.4926413708112,-67.90000000000003,208.1554627824962,-964.4188983246175,-118.8166666666667,118,-7,55,15,9.821333333333332
13.051,97.5615531249381,-936.6591700307836,-128.0000000000001,97.76325524165952,-935.959455094534,-128.0,782.3680167261176,-955.2545528894753,-66.9,202.55573556514,-975.0322415816314,-117.8166666666667,117,12,52,12,10.266
