timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759841862.149349,0.0090179443359375,203.07,None,10,150,PID,96.93000000000001,53.06999999999999,29,0,None,39,None,0
1759841862.327195,0.1998288631439209,188.37,None,9,150,PID,111.63,38.37000000000001,59,0,None,39,None,1
1759841862.497072,0.3691589832305908,188.67,None,9,150,PID,111.33,38.67000000000001,89,0,None,39,None,2
1759841862.648195,0.520334005355835,189.57,None,9,150,PID,110.43,39.57,119,0,None,39,None,3
1759841862.804486,0.6763689517974854,190.47,None,9,150,PID,109.53,40.47,149,0,None,39,None,4
1759841862.953796,0.8224308490753174,74.25000000000001,None,73,150,PID,225.75,-75.75,115,0,None,39,None,5
1759841863.10652,0.9788169860839844,106.14,None,76,150,PID,193.86,-43.86,78,0,None,39,None,6
1759841863.253715,1.12234902381897,108.66,None,75,150,PID,191.34,-41.33999999999999,42,0,None,39,None,7
1759841863.407476,1.280078887939453,105.15,None,76,150,PID,194.85,-44.85,5,0,None,39,None,8
1759841863.556688,1.428180932998657,99.15000000000001,None,79,150,PID,200.85,-50.85,-35,0,None,39,None,9
1759841863.706791,1.573886871337891,200.4,None,24,150,PID,99.60000000000001,50.4,-20,0,None,39,None,10
1759841863.853645,1.725147008895874,197.13,None,8,150,PID,102.87,47.13,11,0,None,39,None,11
1759841864.006807,1.879061937332153,75.0,None,70,150,PID,225.0,-75.0,-20,0,None,39,None,12
1759841864.157152,2.029520988464355,105.78,None,73,150,PID,194.22,-44.22,-54,0,None,39,None,13
1759841864.306508,2.17904806137085,165.12,None,41,150,PID,134.88,15.12,-56,0,None,39,None,14
1759841864.455761,2.328325033187866,182.46,None,21,150,PID,117.54,32.46,-38,0,None,39,None,15
1759841864.614572,2.48374605178833,70.35,None,76,150,PID,229.65,-79.65000000000001,-75,0,None,39,None,16
1759841864.765673,2.638232946395874,115.05,None,69,150,PID,184.95,-34.95,-105,0,None,39,None,17
