timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759842696.728643,0.008538961410522461,255.8,None,9,200,PID,144.2,55.8,30,0,None,39,None,0
1759842696.897772,0.19663405418396,237.74,None,10,200,PID,162.26,37.74,59,0,None,39,None,1
1759842697.077769,0.3765120506286621,240.08,None,10,200,PID,159.92,40.08,88,0,None,39,None,2
1759842697.22583,0.5250051021575928,238.1,None,12,200,PID,161.9,38.1,115,0,None,39,None,3
1759842697.377156,0.6755549907684326,240.92,None,12,200,PID,159.08,40.92000000000001,142,0,None,39,None,4
1759842697.536668,0.8350090980529785,95.6,None,91,200,PID,304.4,-104.4,90,0,None,39,None,5
1759842697.694736,0.9898750782012939,158.48,None,81,200,PID,241.52,-41.52,48,0,None,39,None,6
1759842697.858376,1.156845092773438,155.54,None,78,200,PID,244.46,-44.46000000000001,9,0,None,39,None,7
1759842698.005074,1.304179191589355,143.96,None,82,200,PID,256.04,-56.04,-34,0,None,39,None,8
1759842698.153348,1.448295116424561,156.8,None,75,200,PID,243.2,-43.19999999999999,-70,0,None,39,None,9
1759842698.30454,1.598935127258301,269.48,None,11,200,PID,130.52,69.48,-42,0,None,39,None,10
1759842698.45372,1.748588085174561,236.48,None,9,200,PID,163.52,36.48000000000001,-12,0,None,39,None,11
1759842698.614191,1.908985137939453,237.08,None,9,200,PID,162.92,37.08,18,0,None,39,None,12
1759842698.765507,2.064666032791138,238.88,None,9,200,PID,161.12,38.88,48,0,None,39,None,13
1759842698.917883,2.2138991355896,238.82,None,10,200,PID,161.18,38.82,77,0,None,39,None,14
1759842699.074398,2.369084119796753,235.58,None,13,200,PID,164.42,35.58,103,0,None,39,None,15
1759842699.218179,2.516797065734863,244.52,None,10,200,PID,155.48,44.52,132,0,None,39,None,16
1759842699.367282,2.665923118591309,250.04,None,7,200,PID,149.96,50.04,164,0,None,39,None,17
1759842699.516245,2.814849138259888,261.32,None,1,200,PID,138.68,61.32000000000001,202,0,None,39,None,18
1759842699.687095,2.986096143722534,241.4,None,11,200,PID,158.6,41.4,230,0,None,39,None,19
1759842699.842909,3.137760162353516,252.8,None,9,200,PID,147.2,52.80000000000001,260,0,None,39,None,20
1759842699.995544,3.29469108581543,249.68,None,11,200,PID,150.32,49.68,288,0,None,39,None,21
1759842700.14556,3.444074153900146,254.42,None,10,200,PID,145.58,54.42,317,0,None,39,None,22
1759842700.296864,3.595656156539917,255.56,None,10,200,PID,144.44,55.56,346,0,None,39,None,23
1759842700.44509,3.744163036346436,264.74,None,6,200,PID,135.26,64.74000000000001,379,0,None,39,None,24
1759842700.593517,3.892663955688477,255.02,None,11,200,PID,144.98,55.02,407,0,None,39,None,25
1759842700.74629,4.044810056686401,261.56,None,10,200,PID,138.44,61.56,436,0,None,39,None,26
1759842700.895309,4.193960189819336,264.56,None,9,200,PID,135.44,64.56,466,0,None,39,None,27
1759842701.047219,4.346213102340698,265.76,None,9,200,PID,134.24,65.76,496,0,None,39,None,28
1759842701.198588,4.497794151306152,265.7,None,10,200,PID,134.3,65.7,525,0,None,39,None,29
1759842701.347329,4.642436981201172,269.9,None,9,200,PID,130.1,69.89999999999999,555,0,None,39,None,30
1759842701.497124,4.795825004577637,272.96,None,8,200,PID,127.04,72.95999999999998,586,0,None,39,None,31
1759842701.654343,4.948364973068237,190.52,None,53,200,PID,209.48,-9.48,572,0,None,39,None,32
1759842701.804202,5.09703803062439,159.02,None,84,200,PID,240.98,-40.98000000000001,527,0,None,39,None,33
1759842701.952752,5.246320009231567,165.62,None,89,200,PID,234.38,-34.38000000000001,477,0,None,39,None,34
