timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759842622.083841,0.003072023391723633,253.07,None,10,200,PID,146.93,53.06999999999999,29,0,None,39,None,0
1759842622.25906,0.2001478672027588,236.54,None,10,200,PID,163.46,36.54,58,0,None,39,None,1
1759842622.425275,0.3665878772735596,235.58,None,11,200,PID,164.42,35.58,86,0,None,39,None,2
1759842622.578478,0.5154669284820557,237.02,None,11,200,PID,162.98,37.02,114,0,None,39,None,3
1759842622.74666,0.6875069141387939,239.69,None,10,200,PID,160.31,39.69,143,0,None,39,None,4
1759842622.897008,0.8379130363464355,238.13,None,11,200,PID,161.87,38.13000000000001,171,0,None,39,None,5
1759842623.045616,0.9847068786621094,118.79,None,77,200,PID,281.2100000000001,-81.21,133,0,None,39,None,6
1759842623.206635,1.147090911865234,148.1,None,82,200,PID,251.9,-51.9,90,0,None,39,None,7
1759842623.355188,1.296164989471436,147.98,None,83,200,PID,252.02,-52.02,46,0,None,39,None,8
1759842623.505833,1.447020053863525,138.11,None,88,200,PID,261.89,-61.89,-3,0,None,39,None,9
1759842623.654998,1.59076189994812,229.31,None,39,200,PID,170.69,29.31,-3,0,None,39,None,10
1759842623.807126,1.748153924942017,254.81,None,9,200,PID,145.19,54.81000000000001,27,0,None,39,None,11
1759842623.957208,1.898078918457031,138.89,None,63,200,PID,261.11,-61.11000000000001,3,0,None,39,None,12
1759842624.106813,2.048110961914063,212.66,None,40,200,PID,187.34,12.66,2,0,None,39,None,13
1759842624.255608,2.196809053421021,209.81,None,34,200,PID,190.19,9.809999999999999,7,0,None,39,None,14
1759842624.405636,2.347105026245117,124.01,None,79,200,PID,275.99,-75.99000000000001,-33,0,None,39,None,15
1759842624.555248,2.491082906723022,248.63,None,25,200,PID,151.37,48.63,-19,0,None,39,None,16
1759842624.704583,2.640939950942993,244.1,None,10,200,PID,155.9,44.09999999999999,10,0,None,39,None,17
1759842624.86529,2.806736946105957,181.07,None,40,200,PID,218.93,-18.93,9,0,None,39,None,18
1759842625.016848,2.957447052001953,241.13,None,17,200,PID,158.87,41.13,31,0,None,39,None,19
1759842625.165374,3.102221012115479,238.97,None,11,200,PID,161.03,38.97000000000001,59,0,None,39,None,20
1759842625.316291,3.256990909576416,97.13000000000001,None,87,200,PID,302.87,-102.87,11,0,None,39,None,21
