timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759841905.458351,0.003460884094238281,206.73,None,8,150,PID,93.27000000000002,56.72999999999999,31,0,None,39,None,0
1759841905.627168,0.1870498657226563,187.23,None,9,150,PID,112.77,37.23,61,0,None,39,None,1
1759841905.777218,0.33713698387146,102.72,None,56,150,PID,197.28,-47.28000000000001,44,0,None,39,None,2
1759841905.935391,0.4953238964080811,93.81,None,76,150,PID,206.19,-56.19,7,0,None,39,None,3
1759841906.087694,0.6468338966369629,227.31,None,9,150,PID,72.69,77.31000000000001,37,0,None,39,None,4
1759841906.237433,0.7970609664916992,188.01,None,9,150,PID,111.99,38.01,67,0,None,39,None,5
1759841906.390962,0.9470720291137695,73.62000000000001,None,72,150,PID,226.38,-76.38,34,0,None,39,None,6
1759841906.536971,1.096199989318848,106.77,None,74,150,PID,193.23,-43.23,-1,0,None,39,None,7
1759841906.697768,1.257889986038208,225.87,None,9,150,PID,74.13,75.87000000000001,29,0,None,39,None,8
1759841906.845652,1.405787944793701,187.77,None,9,150,PID,112.23,37.77000000000001,59,0,None,39,None,9
1759841907.008165,1.55978798866272,126.45,None,43,150,PID,173.55,-23.55,55,0,None,39,None,10
1759841907.184658,1.740712881088257,111.96,None,62,150,PID,188.04,-38.04,32,0,None,39,None,11
1759841907.333308,1.889582872390747,214.17,None,12,150,PID,85.83,64.17000000000001,59,0,None,39,None,12
1759841907.486597,2.045816898345947,192.3,None,8,150,PID,107.7,42.3,90,0,None,39,None,13
1759841907.635382,2.195348978042603,73.71000000000001,None,72,150,PID,226.29,-76.29,57,0,None,39,None,14
1759841907.786235,2.345881938934326,103.8,None,76,150,PID,196.2,-46.2,20,0,None,39,None,15
1759841907.94245,2.498169898986816,227.7,None,9,150,PID,72.30000000000001,77.7,50,0,None,39,None,16
1759841908.094168,2.649107933044434,188.4,None,9,150,PID,111.6,38.4,80,0,None,39,None,17
1759841908.243851,2.799613952636719,74.01,None,72,150,PID,225.99,-75.99000000000001,47,0,None,39,None,18
1759841908.393706,2.953661918640137,103.5,None,76,150,PID,196.5,-46.5,10,0,None,39,None,19
1759841908.544981,3.104888916015625,231.06,None,7,150,PID,68.94,81.06,42,0,None,39,None,20
1759841908.69534,3.255326986312866,186.96,None,9,150,PID,113.04,36.96,72,0,None,39,None,21
