timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759842836.747809,0.01389312744140625,134.9,None,74,200,PID,265.1,-65.1,-35,0,None,39,None,0
1759842836.934826,0.2106130123138428,164.96,None,68,200,PID,235.04,-35.04,-64,0,None,39,None,1
1759842837.106894,0.3871350288391113,150.32,None,73,200,PID,249.68,-49.68,-98,0,None,39,None,2
1759842837.254704,0.5351009368896484,145.7,None,76,200,PID,254.3,-54.3,-135,0,None,39,None,3
1759842837.406498,0.6863639354705811,145.28,None,76,200,PID,254.72,-54.72,-172,0,None,39,None,4
1759842837.556286,0.8354840278625488,152.36,None,71,200,PID,247.64,-47.64,-204,0,None,39,None,5
1759842837.707415,0.9874720573425293,259.04,None,11,200,PID,140.96,59.04000000000001,-176,0,None,39,None,6
1759842837.854714,1.131494045257568,228.44,None,9,200,PID,171.56,28.44,-146,0,None,39,None,7
1759842838.005425,1.285655975341797,230.9,None,8,200,PID,169.1,30.9,-115,0,None,39,None,8
1759842838.149654,1.42986798286438,228.44,None,10,200,PID,171.56,28.44,-86,0,None,39,None,9
1759842838.313865,1.590711116790771,233.24,None,9,200,PID,166.76,33.24,-56,0,None,39,None,10
1759842838.465114,1.740548133850098,119.12,None,71,200,PID,280.88,-80.87999999999999,-88,0,None,39,None,11
1759842838.616282,1.896266937255859,148.82,None,74,200,PID,251.18,-51.18,-123,0,None,39,None,12
1759842838.765551,2.045807123184204,144.8,None,76,200,PID,255.2,-55.2,-160,0,None,39,None,13
1759842838.914789,2.19094705581665,136.34,None,80,200,PID,263.66,-63.66,-201,0,None,39,None,14
1759842839.063851,2.339348077774048,138.14,None,79,200,PID,261.86,-61.86,-241,0,None,39,None,15
1759842839.20829,2.488352060317993,142.58,None,75,200,PID,257.42,-57.42,-277,0,None,39,None,16
1759842839.358207,2.637910127639771,143.6,None,72,200,PID,256.4,-56.40000000000001,-310,0,None,39,None,17
1759842839.513205,2.789647102355957,145.4,None,69,200,PID,254.6,-54.60000000000001,-340,0,None,39,None,18
1759842839.665861,2.941503047943115,130.64,None,75,200,PID,269.36,-69.35999999999999,-376,0,None,39,None,19
1759842839.814375,3.089674949645996,126.5,None,78,200,PID,273.5,-73.49999999999999,-415,0,None,39,None,20
1759842839.96417,3.239238023757935,179.9,None,49,200,PID,220.1,-20.1,-425,0,None,39,None,21
1759842840.113823,3.390088081359863,249.32,None,2,200,PID,150.68,49.32,-388,0,None,39,None,22
1759842840.263548,3.540071964263916,221.48,None,3,200,PID,178.52,21.48,-352,0,None,39,None,23
1759842840.412447,3.688362121582031,140.54,None,48,200,PID,259.46,-59.46000000000001,-361,0,None,39,None,24
1759842840.565099,3.839076042175293,222.8,None,18,200,PID,177.2,22.8,-340,0,None,39,None,25
1759842840.723635,3.999819993972778,168.86,None,38,200,PID,231.14,-31.14,-339,0,None,39,None,26
1759842840.874366,4.154222965240479,240.44,None,6,200,PID,159.56,40.44,-306,0,None,39,None,27
1759842841.017654,4.29810094833374,230.66,None,2,200,PID,169.34,30.66,-269,0,None,39,None,28
1759842841.175754,4.45612096786499,213.74,None,11,200,PID,186.26,13.74,-241,0,None,39,None,29
1759842841.32578,4.606101989746094,224.54,None,9,200,PID,175.46,24.54,-211,0,None,39,None,30
1759842841.47677,4.754135131835938,225.14,None,9,200,PID,174.86,25.14,-181,0,None,39,None,31
