timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759842661.970975,0.0090789794921875,253.07,None,10,200,PID,146.93,53.06999999999999,29,0,None,39,None,0
1759842662.153732,0.1978449821472168,238.37,None,9,200,PID,161.63,38.37000000000001,59,0,None,39,None,1
1759842662.326911,0.3762969970703125,236.84,None,10,200,PID,163.16,36.84,88,0,None,39,None,2
1759842662.477072,0.5264918804168701,238.31,None,10,200,PID,161.69,38.31,117,0,None,39,None,3
1759842662.627177,0.6773068904876709,94.61,None,89,200,PID,305.39,-105.39,67,0,None,39,None,4
1759842662.775739,0.8261079788208008,135.02,None,92,200,PID,264.98,-64.97999999999999,14,0,None,39,None,5
1759842662.926653,0.9765009880065918,144.38,None,87,200,PID,255.62,-55.62,-34,0,None,39,None,6
1759842663.075356,1.125458002090454,150.92,None,81,200,PID,249.08,-49.08,-76,0,None,39,None,7
1759842663.227032,1.277256011962891,246.71,None,26,200,PID,153.29,46.71,-63,0,None,39,None,8
1759842663.375617,1.425376892089844,236.06,None,14,200,PID,163.94,36.06,-38,0,None,39,None,9
1759842663.529262,1.576447010040283,97.85000000000002,None,86,200,PID,302.15,-102.15,-85,0,None,39,None,10
1759842663.685669,1.736016035079956,218.33,None,43,200,PID,181.67,18.33,-89,0,None,39,None,11
1759842663.834704,1.884919881820679,119.21,None,83,200,PID,280.79,-80.78999999999999,-133,0,None,39,None,12
1759842663.986904,2.036114931106567,127.25,None,91,200,PID,272.75,-72.75,-185,0,None,39,None,13
1759842664.14822,2.198322057723999,168.92,None,70,200,PID,231.08,-31.07999999999999,-216,0,None,39,None,14
1759842664.308227,2.355654954910278,267.02,None,9,200,PID,132.98,67.02000000000002,-186,0,None,39,None,15
1759842664.456881,2.506243944168091,231.32,None,9,200,PID,168.68,31.32,-156,0,None,39,None,16
1759842664.606547,2.651894092559814,89.48000000000002,None,87,200,PID,310.52,-110.52,-204,0,None,39,None,17
1759842664.757104,2.806442022323608,156.8,None,75,200,PID,243.2,-43.19999999999999,-240,0,None,39,None,18
1759842664.906254,2.956431865692139,267.4700000000001,None,10,200,PID,132.53,67.47,-211,0,None,39,None,19
1759842665.058605,3.108241081237793,229.34,None,10,200,PID,170.66,29.34,-182,0,None,39,None,20
1759842665.216814,3.259872913360596,230.21,None,10,200,PID,169.79,30.21,-153,0,None,39,None,21
1759842665.383475,3.429390907287598,229.25,None,11,200,PID,170.75,29.25,-125,0,None,39,None,22
1759842665.532979,3.579406023025513,234.35,None,9,200,PID,165.65,34.35,-95,0,None,39,None,23
1759842665.685555,3.735568046569824,190.13,None,33,200,PID,209.87,-9.869999999999999,-89,0,None,39,None,24
1759842665.834312,3.880959033966064,100.4,None,90,200,PID,299.6,-99.60000000000001,-140,0,None,39,None,25
1759842665.98554,4.032154083251953,186.14,None,61,200,PID,213.86,-13.86,-162,0,None,39,None,26
1759842666.137585,4.187340974807739,213.83,None,36,200,PID,186.17,13.83,-159,0,None,39,None,27
1759842666.292869,4.339282989501953,195.26,None,38,200,PID,204.74,-4.74,-158,0,None,39,None,28
1759842666.442384,4.486906051635742,249.56,None,9,200,PID,150.44,49.56,-128,0,None,39,None,29
1759842666.596694,4.645999908447266,229.4,None,11,200,PID,170.6,29.4,-100,0,None,39,None,30
1759842666.74573,4.79560399055481,180.2,None,39,200,PID,219.8,-19.8,-100,0,None,39,None,31
1759842666.895377,4.939437866210938,193.34,None,41,200,PID,206.66,-6.66,-102,0,None,39,None,32
1759842667.052688,5.101803064346313,245.72,None,13,200,PID,154.28,45.72,-76,0,None,39,None,33
1759842667.207766,5.257752895355225,167.48,None,47,200,PID,232.52,-32.52,-84,0,None,39,None,34
1759842667.365606,5.415956974029541,118.1,None,85,200,PID,281.9,-81.9,-130,0,None,39,None,35
1759842667.513815,5.564119100570679,276.77,None,10,200,PID,123.23,76.77,-101,0,None,39,None,36
1759842667.655826,5.705801963806152,232.64,None,10,200,PID,167.36,32.64,-72,0,None,39,None,37
1759842667.805115,5.855163097381592,229.85,None,12,200,PID,170.15,29.85,-45,0,None,39,None,38
1759842667.952942,6.002388000488281,231.86,None,12,200,PID,168.14,31.86,-18,0,None,39,None,39
1759842668.104962,6.155302047729492,108.23,None,80,200,PID,291.77,-91.77,-59,0,None,39,None,40
1759842668.256613,6.306351900100708,127.67,None,91,200,PID,272.33,-72.33000000000001,-111,0,None,39,None,41
1759842668.419837,6.467335939407349,282.77,None,9,200,PID,117.23,82.76999999999999,-81,0,None,39,None,42
1759842668.572814,6.619467973709106,232.64,None,10,200,PID,167.36,32.63999999999999,-52,0,None,39,None,43
1759842668.716861,6.76652193069458,230.45,None,12,200,PID,169.55,30.45,-25,0,None,39,None,44
1759842668.866503,6.916527986526489,237.95,None,9,200,PID,162.05,37.95,5,0,None,39,None,45
1759842669.014132,7.063905954360962,237.05,None,9,200,PID,162.95,37.05,35,0,None,39,None,46
1759842669.166974,7.217122077941895,122.66,None,72,200,PID,277.3400000000001,-77.34000000000001,2,0,None,39,None,47
1759842669.323856,7.370816946029663,172.28,None,65,200,PID,227.72,-27.72,-24,0,None,39,None,48
1759842669.472897,7.522396087646484,269.78,None,9,200,PID,130.22,69.78000000000001,6,0,None,39,None,49
1759842669.62514,7.670065879821777,235.25,None,10,200,PID,164.75,35.24999999999999,35,0,None,39,None,50
1759842669.799834,7.846240997314453,234.89,None,11,200,PID,165.11,34.89,63,0,None,39,None,51
1759842669.946599,7.996275901794434,234.5,None,12,200,PID,165.5,34.5,90,0,None,39,None,52
1759842670.096582,8.146091938018799,239.57,None,10,200,PID,160.43,39.57,119,0,None,39,None,53
1759842670.246872,8.297013998031616,248.39,None,5,200,PID,151.61,48.39,153,0,None,39,None,54
1759842670.399119,8.449403047561646,237.26,None,10,200,PID,162.74,37.26,182,0,None,39,None,55
1759842670.566835,8.615669965744019,241.13,None,10,200,PID,158.87,41.13,211,0,None,39,None,56
1759842670.714332,8.763988018035889,243.83,None,9,200,PID,156.17,43.83,241,0,None,39,None,57
1759842670.864807,8.915014982223511,240.47,None,11,200,PID,159.53,40.47,269,0,None,39,None,58
1759842671.014542,9.064450979232788,244.34,None,10,200,PID,155.66,44.34,298,0,None,39,None,59
1759842671.165161,9.209547996520996,246.44,None,9,200,PID,153.56,46.44000000000001,328,0,None,39,None,60
1759842671.32336,9.369849920272827,246.74,None,9,200,PID,153.26,46.74,358,0,None,39,None,61
1759842671.475487,9.525636911392212,245.81,None,10,200,PID,154.19,45.81,387,0,None,39,None,62
1759842671.631044,9.676285028457642,249.11,None,9,200,PID,150.89,49.11,417,0,None,39,None,63
1759842671.785158,9.834418058395386,247.58,None,10,200,PID,152.42,47.57999999999999,446,0,None,39,None,64
1759842671.932894,9.982143878936768,247.22,None,11,200,PID,152.78,47.22,474,0,None,39,None,65
1759842672.096309,10.14585995674133,248.66,None,11,200,PID,151.34,48.66,502,0,None,39,None,66
1759842672.252766,10.29843592643738,249.5,None,11,200,PID,150.5,49.5,530,0,None,39,None,67
1759842672.403875,10.45003604888916,252.17,None,10,200,PID,147.83,52.17,559,0,None,39,None,68
1759842672.57709,10.62740707397461,254.27,None,9,200,PID,145.73,54.27,589,0,None,39,None,69
1759842672.725351,10.77535796165466,250.91,None,11,200,PID,149.09,50.91,617,0,None,39,None,70
1759842672.87718,10.92739486694336,256.61,None,9,200,PID,143.39,56.61,647,0,None,39,None,71
1759842673.025733,11.07590389251709,252.65,None,11,200,PID,147.35,52.65000000000001,675,0,None,39,None,72
1759842673.177052,11.22727203369141,256.52,None,10,200,PID,143.48,56.52,704,0,None,39,None,73
1759842673.324818,11.37451195716858,256.79,None,10,200,PID,143.21,56.78999999999999,733,0,None,39,None,74
1759842673.486866,11.53697896003723,109.43,None,91,200,PID,290.57,-90.57,681,0,None,39,None,75
1759842673.635012,11.68508195877075,158.3,None,90,200,PID,241.7,-41.7,630,0,None,39,None,76
1759842673.797888,11.84820795059204,158.0,None,89,200,PID,242.0,-42.0,580,0,None,39,None,77
1759842673.945038,11.9952380657196,155.9,None,89,200,PID,244.1,-44.1,530,0,None,39,None,78
1759842674.095797,12.14624309539795,148.91,None,92,200,PID,251.09,-51.08999999999999,477,0,None,39,None,79
1759842674.243558,12.28959107398987,154.61,None,89,200,PID,245.39,-45.39000000000001,427,0,None,39,None,80
1759842674.392503,12.441890001297,156.8,None,86,200,PID,243.2,-43.2,380,0,None,39,None,81
1759842674.545373,12.59550094604492,294.5,None,9,200,PID,105.5,94.50000000000001,410,0,None,39,None,82
1759842674.713587,12.76227688789368,249.2,None,9,200,PID,150.8,49.20000000000001,440,0,None,39,None,83
1759842674.869418,12.91736197471619,244.61,None,12,200,PID,155.39,44.61,467,0,None,39,None,84
1759842675.027048,13.07632803916931,245.39,None,13,200,PID,154.61,45.39,493,0,None,39,None,85
1759842675.176666,13.22691297531128,250.43,None,11,200,PID,149.57,50.43000000000001,521,0,None,39,None,86
1759842675.324493,13.37372899055481,251.9,None,10,200,PID,148.1,51.9,550,0,None,39,None,87
1759842675.477202,13.52373909950257,250.34,None,11,200,PID,149.66,50.34,578,0,None,39,None,88
1759842675.636774,13.67975497245789,127.34,None,79,200,PID,272.66,-72.66,538,0,None,39,None,89
1759842675.794659,13.84491491317749,155.96,None,85,200,PID,244.04,-44.04,492,0,None,39,None,90
1759842675.942957,13.99240303039551,154.52,None,87,200,PID,245.48,-45.48,444,0,None,39,None,91
1759842676.093854,14.13789892196655,154.28,None,87,200,PID,245.72,-45.72,396,0,None,39,None,92
1759842676.242237,14.2869279384613,152.84,None,87,200,PID,247.16,-47.16,348,0,None,39,None,93
1759842676.390979,14.4400520324707,155.06,None,85,200,PID,244.94,-44.93999999999999,302,0,None,39,None,94
1759842676.552981,14.59676694869995,152.48,None,85,200,PID,247.52,-47.52,256,0,None,39,None,95
1759842676.706826,14.75711488723755,152.93,None,84,200,PID,247.07,-47.07,211,0,None,39,None,96
1759842676.865182,14.90564203262329,152.81,None,83,200,PID,247.19,-47.19,167,0,None,39,None,97
1759842677.01417,15.06417989730835,156.38,None,80,200,PID,243.62,-43.62,126,0,None,39,None,98
1759842677.174587,15.22002696990967,153.35,None,80,200,PID,246.65,-46.65,85,0,None,39,None,99
1759842677.323487,15.36957502365112,152.12,None,80,200,PID,247.88,-47.87999999999999,44,0,None,39,None,100
1759842677.476798,15.52647089958191,150.89,None,80,200,PID,249.11,-49.11,3,0,None,39,None,101
1759842677.633792,15.67971801757813,149.66,None,80,200,PID,250.34,-50.34,-38,0,None,39,None,102
1759842677.793658,15.84387898445129,146.6,None,81,200,PID,253.4,-53.4,-80,0,None,39,None,103
1759842677.943027,15.9923050403595,147.77,None,80,200,PID,252.23,-52.23,-121,0,None,39,None,104
1759842678.095638,16.14584803581238,145.94,None,80,200,PID,254.06,-54.06,-162,0,None,39,None,105
1759842678.245314,16.29524207115173,142.88,None,81,200,PID,257.12,-57.12,-204,0,None,39,None,106
1759842678.397141,16.44725394248963,142.22,None,81,200,PID,257.78,-57.78,-246,0,None,39,None,107
1759842678.547473,16.59641003608704,140.96,None,81,200,PID,259.04,-59.04,-288,0,None,39,None,108
1759842678.716933,16.76690101623535,141.53,None,80,200,PID,258.47,-58.47,-329,0,None,39,None,109
1759842678.887074,16.93232297897339,139.7,None,80,200,PID,260.3,-60.3,-370,0,None,39,None,110
1759842679.039745,17.08701300621033,138.47,None,80,200,PID,261.53,-61.53,-411,0,None,39,None,111
1759842679.194568,17.24420499801636,133.58,None,82,200,PID,266.42,-66.42,-454,0,None,39,None,112
1759842679.343537,17.39362788200379,265.25,None,10,200,PID,134.75,65.25,-425,0,None,39,None,113
1759842679.493672,17.54391193389893,241.22,None,0,200,PID,158.78,41.22,-386,0,None,39,None,114
1759842679.636581,17.6863420009613,236.39,None,0,200,PID,163.61,36.39,-347,0,None,39,None,115
1759842679.793184,17.83958292007446,237.56,None,0,200,PID,162.44,37.56,-308,0,None,39,None,116
1759842679.938263,17.98812007904053,238.73,None,0,200,PID,161.27,38.73,-269,0,None,39,None,117
1759842680.092485,18.13741898536682,239.9,None,0,200,PID,160.1,39.9,-230,0,None,39,None,118
1759842680.235664,18.28599691390991,241.07,None,0,200,PID,158.93,41.07,-191,0,None,39,None,119
1759842680.384391,18.4341950416565,242.24,None,0,200,PID,157.76,42.23999999999999,-152,0,None,39,None,120
1759842680.527813,18.5781729221344,243.41,None,0,200,PID,156.59,43.41,-113,0,None,39,None,121
1759842680.677822,18.72445297241211,244.58,None,0,200,PID,155.42,44.58,-74,0,None,39,None,122
1759842680.824605,18.87484288215637,245.75,None,0,200,PID,154.25,45.75,-35,0,None,39,None,123
1759842680.988183,19.03704500198364,246.92,None,0,200,PID,153.08,46.91999999999999,4,0,None,39,None,124
