timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759842731.947489,14.6781210899353,298.16,None,18,200,PID,101.84,98.16000000000001,576,0,None,39,None,95
1759842732.096958,14.82656812667847,274.04,None,11,200,PID,125.96,74.04000000000001,604,0,None,39,None,96
1759842732.247248,14.97771406173706,135.74,None,84,200,PID,264.26,-64.25999999999999,559,0,None,39,None,97
1759842732.398347,15.12875008583069,174.98,None,85,200,PID,225.02,-25.02,513,0,None,39,None,98
1759842732.558681,15.2894241809845,165.38,None,89,200,PID,234.62,-34.62,463,0,None,39,None,99
1759842732.722332,15.44792413711548,265.22,None,35,200,PID,134.78,65.22,467,0,None,39,None,100
1759842732.872931,15.59845805168152,281.42,None,9,200,PID,118.58,81.41999999999999,497,0,None,39,None,101
1759842733.017202,15.74771904945374,118.82,None,89,200,PID,281.18,-81.18,447,0,None,39,None,102
1759842733.176398,15.9054012298584,163.82,None,89,200,PID,236.18,-36.18,397,0,None,39,None,103
1759842733.323251,16.04985308647156,179.42,None,79,200,PID,220.58,-20.58,357,0,None,39,None,104
1759842733.474747,16.20052599906922,219.38,None,53,200,PID,180.62,19.38,343,0,None,39,None,105
1759842733.623688,16.34984111785889,225.26,None,41,200,PID,174.74,25.26,341,0,None,39,None,106
1759842733.775167,16.50550317764282,143.54,None,81,200,PID,256.46,-56.46000000000001,299,0,None,39,None,107
1759842733.923367,16.65034103393555,161.3,None,83,200,PID,238.7,-38.70000000000001,255,0,None,39,None,108
1759842734.074689,16.80482721328735,291.92,None,12,200,PID,108.08,91.91999999999998,282,0,None,39,None,109
1759842734.224506,16.95052003860474,200.72,None,39,200,PID,199.28,0.7199999999999989,282,0,None,39,None,110
1759842734.396527,17.12215709686279,133.22,None,84,200,PID,266.78,-66.78000000000001,237,0,None,39,None,111
1759842734.546218,17.27529811859131,204.02,None,59,200,PID,195.98,4.02,217,0,None,39,None,112
1759842734.713811,17.43985509872437,278.96,None,10,200,PID,121.04,78.96,246,0,None,39,None,113
1759842734.868399,17.59157919883728,247.58,None,12,200,PID,152.42,47.58,273,0,None,39,None,114
1759842735.037265,17.76748609542847,107.18,None,89,200,PID,292.82,-92.82,223,0,None,39,None,115
1759842735.197158,17.92755222320557,154.1,None,87,200,PID,245.9,-45.89999999999999,175,0,None,39,None,116
1759842735.34511,18.07524299621582,250.46,None,33,200,PID,149.54,50.45999999999999,181,0,None,39,None,117
1759842735.494518,18.2203471660614,263.06,None,9,200,PID,136.94,63.06,211,0,None,39,None,118
1759842735.645235,18.37055206298828,101.66,None,89,200,PID,298.34,-98.34000000000001,161,0,None,39,None,119
1759842735.796195,18.52636814117432,157.82,None,83,200,PID,242.18,-42.18,117,0,None,39,None,120
1759842735.944988,18.67541003227234,274.34,None,17,200,PID,125.66,74.34000000000001,139,0,None,39,None,121
1759842736.097077,18.82755517959595,249.08,None,10,200,PID,150.92,49.08,168,0,None,39,None,122
1759842736.256473,18.97762513160706,101.54,None,88,200,PID,298.46,-98.46,119,0,None,39,None,123
1759842736.408117,19.13799118995667,141.68,None,90,200,PID,258.32,-58.32000000000001,68,0,None,39,None,124
1759842736.557793,19.28764605522156,290.48,None,9,200,PID,109.52,90.48,98,0,None,39,None,125
1759842736.708577,19.43828916549683,239.96,None,11,200,PID,160.04,39.96,126,0,None,39,None,126
1759842736.864446,19.59012222290039,235.4,None,15,200,PID,164.6,35.4,150,0,None,39,None,127
1759842737.015089,19.74064016342163,116.48,None,81,200,PID,283.52,-83.52000000000002,108,0,None,39,None,128
1759842737.184736,19.91113209724426,146.12,None,85,200,PID,253.88,-53.88,62,0,None,39,None,129
1759842737.332379,20.05906915664673,155.06,None,80,200,PID,244.94,-44.94,21,0,None,39,None,130
1759842737.479298,20.20962715148926,140.3,None,85,200,PID,259.7,-59.7,-25,0,None,39,None,131
1759842737.637849,20.36780619621277,192.62,None,57,200,PID,207.38,-7.379999999999999,-43,0,None,39,None,132
1759842737.794483,20.5206081867218,247.28,None,18,200,PID,152.72,47.28000000000001,-22,0,None,39,None,133
1759842737.944533,20.67026710510254,117.26,None,76,200,PID,282.74,-82.73999999999999,-59,0,None,39,None,134
1759842738.095358,20.82571506500244,166.58,None,67,200,PID,233.42,-33.42000000000001,-87,0,None,39,None,135
1759842738.245042,20.97017002105713,178.1,None,57,200,PID,221.9,-21.9,-105,0,None,39,None,136
1759842738.415109,21.14041113853455,124.52,None,82,200,PID,275.48,-75.48000000000001,-148,0,None,39,None,137
1759842738.569709,21.29014611244202,255.98,None,18,200,PID,144.02,55.98,-127,0,None,39,None,138
1759842738.726699,21.44986605644226,239.3,None,7,200,PID,160.7,39.3,-95,0,None,39,None,139
1759842738.883457,21.60997319221497,93.25999999999999,None,83,200,PID,306.74,-106.74,-139,0,None,39,None,140
1759842739.036903,21.76250815391541,136.22,None,83,200,PID,263.78,-63.78,-183,0,None,39,None,141
1759842739.205699,21.93262600898743,273.08,None,8,200,PID,126.92,73.08,-152,0,None,39,None,142
1759842739.354391,22.08148407936096,224.36,None,11,200,PID,175.64,24.36,-124,0,None,39,None,143
1759842739.506652,22.23677110671997,118.1,None,70,200,PID,281.9,-81.9,-155,0,None,39,None,144
1759842739.655844,22.38598513603211,142.34,None,75,200,PID,257.66,-57.66,-191,0,None,39,None,145
1759842739.808154,22.53538322448731,265.94,None,9,200,PID,134.06,65.94,-161,0,None,39,None,146
1759842739.957455,22.68753218650818,228.14,None,9,200,PID,171.86,28.14,-131,0,None,39,None,147
1759842740.107302,22.83778810501099,122.06,None,67,200,PID,277.94,-77.94,-159,0,None,39,None,148
1759842740.25728,22.98753404617309,175.64,None,56,200,PID,224.36,-24.36,-176,0,None,39,None,149
1759842740.416434,23.14612722396851,108.5,None,88,200,PID,291.5,-91.5,-225,0,None,39,None,150
1759842740.565364,23.29118704795837,128.48,None,86,200,PID,271.52,-71.52,-272,0,None,39,None,151
1759842740.714477,23.44133710861206,230.48,None,29,200,PID,169.52,30.48,-262,0,None,39,None,152
1759842740.866845,23.5971782207489,232.22,None,10,200,PID,167.78,32.22,-233,0,None,39,None,153
1759842741.017591,23.7479190826416,81.19999999999999,None,86,200,PID,318.8,-118.8,-280,0,None,39,None,154
1759842741.177118,23.90718603134155,172.34,None,60,200,PID,227.66,-27.66,-301,0,None,39,None,155
1759842741.327137,24.05764722824097,228.02,None,21,200,PID,171.98,28.02,-283,0,None,39,None,156
1759842741.478604,24.20579099655152,110.84,None,72,200,PID,289.16,-89.16,-316,0,None,39,None,157
1759842741.628414,24.3585741519928,104.12,None,91,200,PID,295.88,-95.87999999999999,-368,0,None,39,None,158
1759842741.782343,24.50839900970459,153.32,None,69,200,PID,246.68,-46.67999999999999,-398,0,None,39,None,159
1759842741.930314,24.65944719314575,248.06,None,10,200,PID,151.94,48.06,-369,0,None,39,None,160
1759842742.078211,24.80838012695313,214.4,None,10,200,PID,185.6,14.4,-340,0,None,39,None,161
1759842742.232704,24.95933818817139,214.28,None,11,200,PID,185.72,14.28,-312,0,None,39,None,162
1759842742.391856,25.11803603172302,214.7,None,12,200,PID,185.3,14.7,-285,0,None,39,None,163
1759842742.543501,25.26946401596069,133.22,None,57,200,PID,266.78,-66.78000000000001,-303,0,None,39,None,164
1759842742.705479,25.43159818649292,220.52,None,24,200,PID,179.48,20.52,-288,0,None,39,None,165
1759842742.85441,25.58068799972534,229.52,None,9,200,PID,170.48,29.52,-258,0,None,39,None,166
1759842743.007409,25.73760104179383,222.32,None,9,200,PID,177.68,22.32,-228,0,None,39,None,167
