timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759842546.599586,0.005364179611206055,262.22,None,5,200,PID,137.78,62.22,34,0,None,39,None,0
1759842546.777786,0.2016801834106445,233.69,None,10,200,PID,166.31,33.69,63,0,None,39,None,1
1759842546.937476,0.3614351749420166,237.56,None,10,200,PID,162.44,37.56,92,0,None,39,None,2
1759842547.096774,0.5161511898040771,243.92,None,7,200,PID,156.08,43.91999999999999,124,0,None,39,None,3
1759842547.246521,0.6711571216583252,239.42,None,9,200,PID,160.58,39.42,154,0,None,39,None,4
1759842547.402523,0.8223249912261963,237.86,None,11,200,PID,162.14,37.86,182,0,None,39,None,5
1759842547.547009,0.9712870121002197,239.9,None,11,200,PID,160.1,39.9,210,0,None,39,None,6
1759842547.711284,1.134184122085571,99.83000000000002,None,88,200,PID,300.17,-100.17,161,0,None,39,None,7
1759842547.874789,1.295103073120117,182.99,None,67,200,PID,217.01,-17.01000000000001,133,0,None,39,None,8
1759842548.018568,1.443135023117065,138.44,None,84,200,PID,261.56,-61.56000000000001,88,0,None,39,None,9
1759842548.175415,1.594354152679443,136.31,None,90,200,PID,263.69,-63.69,37,0,None,39,None,10
1759842548.327661,1.752005100250244,145.7,None,86,200,PID,254.3,-54.3,-10,0,None,39,None,11
1759842548.483772,1.904223203659058,143.72,None,85,200,PID,256.28,-56.28,-56,0,None,39,None,12
1759842548.633684,2.054241180419922,143.57,None,84,200,PID,256.43,-56.43000000000001,-101,0,None,39,None,13
1759842548.786608,2.204455137252808,137.96,None,86,200,PID,262.04,-62.04000000000001,-148,0,None,39,None,14
1759842548.938198,2.362300157546997,161.54,None,73,200,PID,238.46,-38.46,-182,0,None,39,None,15
1759842549.087336,2.510698080062866,158.21,None,70,200,PID,241.79,-41.79,-213,0,None,39,None,16
1759842549.237365,2.661494016647339,120.71,None,89,200,PID,279.29,-79.29000000000001,-263,0,None,39,None,17
1759842549.386825,2.811444997787476,128.78,None,90,200,PID,271.22,-71.21999999999999,-314,0,None,39,None,18
1759842549.536394,2.960283041000366,129.68,None,89,200,PID,270.32,-70.32000000000001,-364,0,None,39,None,19
1759842549.684653,3.105306148529053,261.17,None,16,200,PID,138.83,61.17,-341,0,None,39,None,20
1759842549.835418,3.255555152893066,227.21,None,11,200,PID,172.79,27.21,-313,0,None,39,None,21
1759842549.987093,3.411641120910645,225.05,None,11,200,PID,174.95,25.05000000000001,-285,0,None,39,None,22
1759842550.146831,3.571137189865112,229.55,None,9,200,PID,170.45,29.55,-255,0,None,39,None,23
1759842550.296491,3.720329999923706,229.25,None,9,200,PID,170.75,29.25,-225,0,None,39,None,24
1759842550.445862,3.86613917350769,224.66,None,12,200,PID,175.34,24.66,-198,0,None,39,None,25
1759842550.596501,4.020583152770996,229.1,None,11,200,PID,170.9,29.1,-170,0,None,39,None,26
1759842550.746837,4.17117714881897,229.34,None,11,200,PID,170.66,29.34000000000001,-142,0,None,39,None,27
1759842550.897794,4.321962118148804,175.28,None,41,200,PID,224.72,-24.72,-144,0,None,39,None,28
1759842551.048283,4.469647169113159,103.55,None,90,200,PID,296.45,-96.45,-195,0,None,39,None,29
1759842551.197373,4.621834993362427,268.67,None,15,200,PID,131.33,68.67000000000001,-171,0,None,39,None,30
1759842551.35374,4.773964166641235,229.88,None,12,200,PID,170.12,29.88,-144,0,None,39,None,31
1759842551.504735,4.924652099609375,234.38,None,9,200,PID,165.62,34.38,-114,0,None,39,None,32
1759842551.655044,5.074079036712646,171.26,None,43,200,PID,228.74,-28.74,-118,0,None,39,None,33
1759842551.818448,5.241387128829956,202.52,None,37,200,PID,197.48,2.52,-116,0,None,39,None,34
1759842551.986496,5.410405158996582,138.59,None,70,200,PID,261.41,-61.41,-147,0,None,39,None,35
1759842552.144843,5.565292119979858,267.26,None,10,200,PID,132.74,67.25999999999999,-118,0,None,39,None,36
1759842552.29461,5.719051122665405,232.13,None,10,200,PID,167.87,32.13,-89,0,None,39,None,37
1759842552.447149,5.871412038803101,170.78,None,44,200,PID,229.22,-29.22,-94,0,None,39,None,38
1759842552.602646,6.021960020065308,176.39,None,52,200,PID,223.61,-23.61,-107,0,None,39,None,39
1759842552.754209,6.173902988433838,257.66,None,10,200,PID,142.34,57.66,-78,0,None,39,None,40
1759842552.905296,6.329884052276611,233.33,None,10,200,PID,166.67,33.33,-49,0,None,39,None,41
1759842553.057878,6.481998205184937,84.14000000000001,None,92,200,PID,315.86,-115.86,-102,0,None,39,None,42
1759842553.213016,6.633533000946045,140.9,None,87,200,PID,259.1,-59.1,-150,0,None,39,None,43
1759842553.367412,6.792001008987427,277.37,None,10,200,PID,122.63,77.36999999999999,-121,0,None,39,None,44
1759842553.516981,6.941546201705933,233.87,None,9,200,PID,166.13,33.87,-91,0,None,39,None,45
1759842553.668121,7.092528104782104,230.51,None,11,200,PID,169.49,30.51,-63,0,None,39,None,46
1759842553.822468,7.243349075317383,232.55,None,11,200,PID,167.45,32.55000000000001,-35,0,None,39,None,47
1759842553.975112,7.394352197647095,235.22,None,10,200,PID,164.78,35.22,-6,0,None,39,None,48
1759842554.137479,7.561310052871704,107.39,None,80,200,PID,292.61,-92.60999999999999,-47,0,None,39,None,49
1759842554.286421,7.710669040679932,133.52,None,88,200,PID,266.48,-66.48000000000001,-96,0,None,39,None,50
1759842554.437745,7.860702991485596,277.76,None,11,200,PID,122.24,77.76,-68,0,None,39,None,51
1759842554.587434,8.012124061584473,236.06,None,9,200,PID,163.94,36.06,-38,0,None,39,None,52
1759842554.738284,8.162171125411987,235.76,None,9,200,PID,164.24,35.76,-8,0,None,39,None,53
1759842554.887777,8.312380075454712,234.83,None,10,200,PID,165.17,34.83,21,0,None,39,None,54
1759842555.039429,8.462453126907349,238.13,None,9,200,PID,161.87,38.13000000000001,51,0,None,39,None,55
1759842555.192594,8.613629102706909,232.94,None,12,200,PID,167.06,32.94,78,0,None,39,None,56
1759842555.353781,8.773736000061035,242.87,None,8,200,PID,157.13,42.87,109,0,None,39,None,57
1759842555.505829,8.92615818977356,241.4,None,8,200,PID,158.6,41.4,140,0,None,39,None,58
1759842555.668724,9.0924232006073,240.5,None,9,200,PID,159.5,40.5,170,0,None,39,None,59
1759842555.818374,9.242179155349731,240.17,None,10,200,PID,159.83,40.16999999999999,199,0,None,39,None,60
1759842555.98848,9.395385980606079,227.0,None,18,200,PID,173.0,27.0,220,0,None,39,None,61
1759842556.157825,9.581608057022095,232.43,None,18,200,PID,167.57,32.43,241,0,None,39,None,62
1759842556.307757,9.732290983200073,249.53,None,9,200,PID,150.47,49.52999999999999,271,0,None,39,None,63
1759842556.458433,9.878563165664673,237.71,None,13,200,PID,162.29,37.71,297,0,None,39,None,64
1759842556.612583,10.03224921226501,240.89,None,13,200,PID,159.11,40.89,323,0,None,39,None,65
1759842556.767875,10.19165515899658,245.33,None,11,200,PID,154.67,45.33,351,0,None,39,None,66
1759842556.928216,10.35229110717774,246.8,None,10,200,PID,153.2,46.8,380,0,None,39,None,67
1759842557.078526,10.50254011154175,247.07,None,10,200,PID,152.93,47.07,409,0,None,39,None,68
1759842557.24135,10.65408802032471,249.77,None,9,200,PID,150.23,49.77,439,0,None,39,None,69
1759842557.396428,10.82015705108643,248.24,None,10,200,PID,151.76,48.24,468,0,None,39,None,70
1759842557.547039,10.9712541103363,249.71,None,10,200,PID,150.29,49.71,497,0,None,39,None,71
1759842557.716659,11.1405041217804,248.75,None,11,200,PID,151.25,48.75,525,0,None,39,None,72
1759842557.866816,11.29111003875732,253.85,None,9,200,PID,146.15,53.85000000000001,555,0,None,39,None,73
1759842558.01656,11.44070100784302,251.72,None,10,200,PID,148.28,51.72,584,0,None,39,None,74
1759842558.186553,11.60665512084961,255.02,None,9,200,PID,144.98,55.02000000000001,614,0,None,39,None,75
1759842558.34317,11.76343297958374,253.49,None,10,200,PID,146.51,53.49,643,0,None,39,None,76
1759842558.494441,11.91389513015747,154.31,None,65,200,PID,245.69,-45.69,617,0,None,39,None,77
1759842558.644144,12.06427311897278,144.44,None,88,200,PID,255.56,-55.56,568,0,None,39,None,78
1759842558.797015,12.22136998176575,151.28,None,91,200,PID,248.72,-48.72,516,0,None,39,None,79
1759842558.954625,12.37904620170593,153.35,None,90,200,PID,246.65,-46.65,465,0,None,39,None,80
1759842559.105088,12.52532315254212,154.88,None,88,200,PID,245.12,-45.12,416,0,None,39,None,81
1759842559.255038,12.67512917518616,293.12,None,11,200,PID,106.88,93.12000000000001,444,0,None,39,None,82
1759842559.407358,12.83168506622315,245.93,None,12,200,PID,154.07,45.93,471,0,None,39,None,83
1759842559.557344,12.9811851978302,249.17,None,11,200,PID,150.83,49.17000000000001,499,0,None,39,None,84
1759842559.7177,13.14198708534241,253.07,None,9,200,PID,146.93,53.07,529,0,None,39,None,85
1759842559.873174,13.29337620735169,252.77,None,9,200,PID,147.23,52.77,559,0,None,39,None,86
1759842560.022834,13.44352197647095,250.01,None,11,200,PID,149.99,50.01,587,0,None,39,None,87
1759842560.179276,13.60378003120422,255.71,None,9,200,PID,144.29,55.71000000000001,617,0,None,39,None,88
1759842560.345568,13.76628613471985,249.92,None,12,200,PID,150.08,49.92000000000001,644,0,None,39,None,89
1759842560.496916,13.9213981628418,256.19,None,10,200,PID,143.81,56.19,673,0,None,39,None,90
1759842560.654195,14.07361817359924,257.69,None,9,200,PID,142.31,57.69000000000001,703,0,None,39,None,91
1759842560.805381,14.2295241355896,254.33,None,11,200,PID,145.67,54.33,731,0,None,39,None,92
1759842560.966937,14.38532114028931,260.03,None,9,200,PID,139.97,60.03,761,0,None,39,None,93
1759842561.114375,14.53456616401672,256.07,None,11,200,PID,143.93,56.06999999999999,789,0,None,39,None,94
1759842561.265626,14.685054063797,258.11,None,11,200,PID,141.89,58.11,817,0,None,39,None,95
1759842561.417269,14.84150719642639,266.27,None,7,200,PID,133.73,66.27,849,0,None,39,None,96
1759842561.568712,14.99340319633484,266.66,None,6,200,PID,133.34,66.66,882,0,None,39,None,97
1759842561.71838,15.14241814613342,259.73,None,10,200,PID,140.27,59.73,911,0,None,39,None,98
1759842561.874197,15.29335498809814,264.83,None,9,200,PID,135.17,64.83000000000001,941,0,None,39,None,99
1759842562.03766,15.45951700210571,263.3,None,10,200,PID,136.7,63.29999999999999,970,0,None,39,None,100
1759842562.198523,15.62211203575134,127.52,None,85,200,PID,272.48,-72.47999999999999,924,0,None,39,None,101
1759842562.369652,15.7940731048584,167.48,None,87,200,PID,232.52,-32.52,876,0,None,39,None,102
1759842562.523151,15.94338297843933,174.56,None,83,200,PID,225.44,-25.44,832,0,None,39,None,103
1759842562.682915,16.1034460067749,165.35,None,86,200,PID,234.65,-34.64999999999999,785,0,None,39,None,104
1759842562.827766,16.25235319137573,160.25,None,89,200,PID,239.75,-39.75,735,0,None,39,None,105
1759842562.988242,16.41261911392212,303.29,None,11,200,PID,96.71000000000001,103.29,763,0,None,39,None,106
1759842563.137612,16.56161999702454,257.33,None,11,200,PID,142.67,57.33000000000001,791,0,None,39,None,107
1759842563.287803,16.7123692035675,133.73,None,79,200,PID,266.27,-66.27,751,0,None,39,None,108
1759842563.444418,16.86352705955505,169.67,None,81,200,PID,230.33,-30.33,709,0,None,39,None,109
1759842563.5953,17.0153911113739,244.64,None,40,200,PID,155.36,44.64,708,0,None,39,None,110
1759842563.745309,17.16968297958374,254.78,None,21,200,PID,145.22,54.78,726,0,None,39,None,111
1759842563.903669,17.32358503341675,126.8,None,85,200,PID,273.2,-73.19999999999999,680,0,None,39,None,112
1759842564.054329,17.47852420806885,167.48,None,83,200,PID,232.52,-32.52,636,0,None,39,None,113
1759842564.215104,17.6342191696167,241.82,None,41,200,PID,158.18,41.82,634,0,None,39,None,114
1759842564.366946,17.79128408432007,225.71,None,36,200,PID,174.29,25.71,637,0,None,39,None,115
1759842564.517009,17.941565990448,138.62,None,82,200,PID,261.38,-61.38,594,0,None,39,None,116
1759842564.677816,18.10205602645874,159.44,None,85,200,PID,240.56,-40.56,548,0,None,39,None,117
1759842564.831774,18.25137805938721,222.08,None,51,200,PID,177.92,22.08,536,0,None,39,None,118
1759842564.986965,18.41047406196594,221.45,None,40,200,PID,178.55,21.45,535,0,None,39,None,119
1759842565.138224,18.56232404708862,200.18,None,48,200,PID,199.82,0.1800000000000006,526,0,None,39,None,120
