Time, Speed, Distance, Color, P, PI, PID, x_PID, y_PID, x_state, y_state, x_gyro, y_gyro, state_distance, state_angle
,150,,,,,,14.80410295034635,2.416306237947997,0.0,0.0,15.0,0.0,0,0
,150,,,,,,29.13056614231238,6.860679355637687,7.489721510659304,0.3925196718220787,29.99771542734587,0.2617860965592527,3,3
,150,,,,,,42.65159951764507,13.35542003276556,26.46578496489514,4.426006473686611,44.91554385786997,1.829713045574055,18,12
,150,,,,,,56.79645755603804,18.34771320061036,39.72262702115541,9.514831357229875,59.46997975200992,5.458541479569071,34,21
,150,,,,,,71.2769772542474,22.26109399856125,53.31724382670515,15.85410528334037,73.27755255379651,11.31950840690818,49,25
,150,,,,,,86.01074612418939,25.07464244973971,67.87822989093463,20.86785486198058,86.87216935934627,17.65878233301867,65,19
,150,,,,,,100.908915846194,26.81950317035492,81.98074695475503,24.64661292047738,101.054947993336,22.54230464987602,81,15
,150,,,,,,115.8946962105049,27.4724862272813,97.44222867704671,27.37288930984819,115.779355745051,25.40443958052419,97,10
,150,,,,,,130.8879849322427,27.023829001093,112.3600571075708,28.94081625886299,130.6333767761745,27.49203609492518,112,6
,150,,,,,,145.8072573510364,25.46970207776258,127.4508585955591,29.46779865907075,145.624239181461,28.01552854546269,127,2
,150,,,,,,160.5679143989938,22.80080651731369,142.0419646700379,28.95826600721424,160.6036822027796,27.23048920181853,143,-2
,150,,,,,,175.4054659994702,20.59920198806679,157.4264300204784,27.06929118443445,175.4190073117067,24.88397222621507,159,-7
,150,,,,,,190.4032718936876,20.34265109763983,172.280451051602,24.98169467003347,190.0345582834852,21.50970641105709,175,-8
,150,,,,,,205.3267996765353,21.85537001223463,187.4711916222922,24.45122232015546,204.8885793146087,19.42210989665611,190,-2
,150,,,,,,220.3259935838158,21.69986396154838,203.1114483823326,25.81956748129369,219.8862947419546,19.68389599321536,206,5
,150,,,,,,235.257737186089,20.27051690923016,217.2722817653371,27.80974282502263,234.7403157730782,21.77149250761635,221,8
,150,,,,,,250.0167144039828,17.59234748186155,232.7699210402612,28.08025512480052,249.6832362444544,23.07882864883122,238,1
,150,,,,,,264.526195623059,13.78775095223107,246.6508715733497,27.3527853330236,264.6261567158305,21.77149250761635,253,-3
,150,,,,,,279.2646092780271,10.99863587123363,262.1980802525924,25.16776764795058,279.4801777469541,19.68389599321536,268,-8
,150,,,,,,294.2576211332583,10.54081985043821,276.8158676934005,22.85253756535516,294.0346136410941,16.05506755922035,283,-9
,150,,,,,,309.2327785137994,11.40375752375297,292.4158676934005,22.85253756535516,308.8886346722176,13.96747104481937,300,0
,150,,,,,,324.215928734976,10.69297665058974,307.800333043841,24.74151238813494,323.8680776935362,14.75251038846352,316,7
,150,,,,,,339.1004867558379,8.835577252614357,321.9611664268454,26.73168773186388,338.7220987246598,16.84010690286451,330,8
,150,,,,,,353.795482680908,5.826076502959713,337.851480576449,27.28658972943364,353.6399271551839,18.40803385187931,346,2
,150,,,,,,368.226683533897,1.734567986447867,351.8429521547164,26.79799677559863,368.6033879090813,17.36168674571743,361,-2
,150,,,,,,382.7724009342481,-1.929051168039028,367.2274175051569,24.90902195281885,383.4915801837011,15.53364659464022,377,-7
,150,,,,,,397.6992450979841,-3.408687377227024,382.5765725706513,22.75183888793783,398.1071311554797,12.15938077948224,392,-8
,150,,,,,,412.6986875693131,-3.538014672472094,397.267617727832,22.23881628641107,412.8792474506628,9.554658114478286,407,-2
,150,,,,,,427.6077568336377,-5.187151923149418,413.2067328972999,23.63330817037359,427.8769628780087,9.292872017919034,423,5
,150,,,,,,442.3442197274469,-7.986555677412637,427.7267525696767,25.15942373408134,442.8198833493848,10.60020815913391,437,6
,150,,,,,,456.8176809890836,-11.9259616107867,443.4243613836321,24.88542095301598,457.8198833493849,10.60020815913391,453,-1
,150,,,,,,471.1449971754019,-16.36758416310484,456.9726092776798,23.70010285164784,472.7080756240047,8.772168008056694,469,-5
,150,,,,,,485.912820259455,-18.99653858608533,472.5198179569225,21.51508516657481,487.5234007329317,6.425651032453231,484,-8
,150,,,,,,500.8886061828785,-19.84849866483914,487.4376463874466,19.94715821756001,502.1956147439389,3.30697567018684,500,-6
,150,,,,,,515.7557985093338,-21.84012923504742,502.9282042062426,20.48810041644877,517.1750577652574,2.521936326542683,516,2
,150,,,,,,530.4022191152216,-25.07777705953762,517.3487716890825,22.00376313382975,532.1385185191548,3.568283432704562,530,6
,150,,,,,,544.7728624566439,-29.37715026427743,532.9463957335222,21.73150559340812,547.1019792730522,4.614630538866442,545,-1
,150,,,,,,558.8558542841263,-34.54138701205199,546.7935020369975,20.52004076921567,562.0928416783386,4.091138088328927,560,-5
,150,,,,,,573.4939200749442,-37.81660149414129,562.241683909366,18.34894039423865,576.8172494300535,1.229003157680755,576,-8
,150,,,,,,588.4500921509174,-38.96242732465773,576.699597712993,16.3170131202217,591.3716853241935,-2.399825276314261,591,-8
,150,,,,,,603.3535514036189,-40.66151599305165,592.4899727798946,16.86842516812121,606.2598775988134,-4.227865427391473,607,2
,150,,,,,,618.0644105422016,-43.59249252055522,606.286364287709,18.56240904145277,621.1777060293374,-2.659938478376671,622,7
,150,,,,,,632.5196366652157,-47.59829303138082,621.7840035626331,18.83292134123066,636.0658983039573,-0.831898327299459,638,1
,150,,,,,,646.6353295928153,-52.67246421234364,636.0644059096235,18.08451716695656,651.0567607092437,-1.355390777836973,654,-3
,150,,,,,,660.3536958890685,-58.73929420516721,651.6116145888661,15.89949948188353,665.8720858181708,-3.701907753440437,671,-8
,150,,,,,,674.78589605537,-62.82727639199375,666.1860138397998,12.80161528869892,680.4265217123107,-7.330736187435452,687,-12
,150,,,,,,689.6067088848012,-65.13887909898408,680.6625983306601,9.724522264596082,694.692369456738,-11.96599110305966,703,-12
,150,,,,,,704.5891825563872,-65.86378094077483,696.4409449797824,8.897614155957569,709.4167772084529,-14.82812603370784,719,-3
,150,,,,,,719.4080130573556,-68.18805772798584,710.9210732337236,9.656485521480255,724.4076396137394,-15.35161848424535,733,3
,150,,,,,,734.0040080533193,-71.64593714719692,726.183803202699,10.72375956976537,739.3711003676367,-14.30527137808347,749,4
,150,,,,,,748.3052679341962,-76.17075380863402,742.2739955177065,10.16187767285511,754.3688157949825,-14.04348528152422,766,-2
,150,,,,,,762.4584707813555,-81.13934004288231,755.9711324103567,8.480080733864071,769.1841409039096,-16.39000225712768,780,-7
,150,,,,,,777.0960219220978,-84.41685382655338,770.9839951874028,6.102276865252561,783.9085486556245,-19.25213718777585,796,-9
,150,,,,,,792.0220893040222,-85.90430550988662,786.070696692351,4.249862845494319,798.524099627403,-22.62640300293383,811,-7
,150,,,,,,806.722211249445,-88.88866721546073,801.8610717592527,4.801274893393835,813.4419280579271,-24.19432995194863,827,2
,150,,,,,,821.1481874391829,-92.99855905991567,816.1262376779682,5.798792467934827,828.4213710792457,-23.40929060830447,842,4
,150,,,,,,835.194783193112,-98.26098699060523,831.8166736621679,5.250870369705561,843.4008141005643,-22.62425126466031,858,-2
,150,,,,,,848.7895106377934,-104.6000236449264,845.7123197851464,3.544699562033497,858.3437345719405,-23.93158740587519,873,-7
,150,,,,,,862.7696286770353,-110.0365942191819,861.1238665652747,0.5489983346217429,873.1158508671236,-26.53631007087914,888,-11
,150,,,,,,877.3418107661541,-113.5934902201306,875.6982658162084,-2.548885858562871,887.4604222065692,-30.92188564172019,904,-12
,150,,,,,,892.2647301023185,-115.1121997006867,890.9609957851838,-3.616159906847988,902.1848299582841,-33.78402057236837,920,-4
,150,,,,,,906.9365629857524,-118.2326675887749,905.7249437290292,-2.583764095434934,917.1825453856298,-33.52223447580911,936,4
,150,,,,,,921.3244973378053,-122.4738166171651,920.1828575326562,-0.5518368214179787,931.9978704945569,-31.17571750020565,950,8
,150,,,,,,935.3591168755903,-127.7681016897336,935.6734153514521,-0.01089462252921369,946.9156989250809,-29.60779055119085,967,2
,150,,,,,,948.9372021917058,-134.1427074930982,949.4650087643157,-0.4925076770237271,961.9065613303674,-30.13128300172836,982,-2
,150,,,,,,961.979626134284,-141.5518354918617,964.650964884428,-2.357108631122483,976.8243897608915,-31.69920995074316,998,-7
,150,,,,,,974.4379814330781,-149.9058395168194,979.3753726361428,-5.219243561770655,991.7125820355114,-33.52725010182037,1013,-11
,150,,,,,,987.224162935909,-157.7488977581349,993.9865504144054,-9.408931370189043,1006.267017929651,-37.15607853581539,1029,-16
,150,,,,,,1001.035517705706,-163.6009469225572,1008.61801318064,-13.88221845244692,1020.36240724144,-42.28638068570042,1044,-17
,150,,,,,,1015.372797770975,-168.0103006541184,1023.784052577028,-16.55640038851764,1034.781332680515,-46.42094102295541,1060,-10
,150,,,,,,1029.143687911799,-173.9569454837135,1038.874854065016,-17.08338278872541,1049.724253151891,-47.72827716417029,1076,-2
,150,,,,,,1042.460195735695,-180.8613367947647,1054.074854065016,-17.08338278872541,1064.715115557177,-47.20478471363277,1091,0
,150,,,,,,1055.219610236465,-188.7478659171064,1070.086656580445,-18.76629104733463,1079.694558578496,-47.98982405727693,1107,-6
,150,,,,,,1067.35424959524,-197.5654918806223,1083.338623556989,-21.34221248491798,1094.418966330211,-50.8519589879251,1122,-11
,150,,,,,,1079.743805793664,-206.0211939334437,1097.924103533954,-25.25038006596604,1108.973402224351,-54.48078742192012,1139,-15
,150,,,,,,1093.148608704932,-212.7525577558845,1112.439155142622,-29.41250413880273,1123.068791536139,-59.61108957180516,1154,-16
,150,,,,,,1107.211940728355,-217.9700947609243,1127.163562894338,-32.27463906945091,1137.487716975214,-63.74564990906014,1169,-11
,150,,,,,,1120.680971959671,-224.572003400843,1142.642320683033,-33.08584639121654,1152.375909249834,-65.57369006013736,1185,-3
,150,,,,,,1133.595166459194,-232.2024411621042,1157.240097032317,-33.34065152520088,1167.375909249834,-65.57369006013736,1200,-1
,150,,,,,,1145.907023316574,-240.7708821360151,1172.787305711559,-35.5256692102739,1182.366771655121,-66.09718251067488,1216,-8
,150,,,,,,1157.712017818955,-250.0251840977375,1186.579186881906,-38.45722405080432,1197.138887950304,-68.70190517567884,1232,-12
,150,,,,,,1170.486549844626,-257.8872023834653,1201.190364660168,-42.6469118592227,1211.693323844444,-72.33073360967385,1248,-16
,150,,,,,,1184.096065462375,-264.1944271812855,1215.705416268837,-46.80903593205939,1225.876102478433,-77.21425592653119,1263,-16
,150,,,,,,1198.003136674646,-269.8152251937425,1230.990627004114,-48.68582382049866,1240.491653450212,-80.58852174168917,1279,-7
,150,,,,,,1211.08327882332,-277.1575600655978,1245.37089230458,-49.43946159039705,1255.455114204109,-81.63486884785105,1294,-3
,150,,,,,,1223.352814330716,-285.7864938602657,1260.733378678581,-50.51371128605659,1270.445976609396,-82.15836129838856,1309,-4
,150,,,,,,1234.917852160869,-295.3389752126227,1275.894666489955,-53.73634249373186,1285.299997640519,-84.24595781278954,1325,-12
,150,,,,,,1247.909149418542,-302.8373880822095,1289.187302597841,-57.8003091893779,1299.854433534659,-87.87478624678455,1340,-17
