time, error, delta, distance, speed, angle, turn_angle, gyro_cumulative_angle
9.499999999999982, 40, 37.7, 2347, 220, 73, 43, 86
9.599999999999982, 38, 33.9, 2372, 240, 82, 43, 94
9.699999999999982, -43, -154.7, 2396, 213, 85, 29, 100
9.799999999999981, -38, -66.00000000000001, 2422, 207, 82, -93, 101
9.899999999999981, -36, -70.0, 2445, 249, 69, -81, 93
9.99999999999998, 44, 116.4, 2471, 213, 61, -75, 81
10.09999999999998, 39, 28.8, 2495, 211, 60, 56, 76
10.19999999999998, -30, -127.9, 2521, 245, 69, 27, 82
10.29999999999998, -39, -83.5, 2545, 198, 65, -94, 86
10.39999999999998, -36, -71.20000000000001, 2569, 247, 54, -92, 83
10.49999999999998, 39, 102.2, 2594, 218, 44, -61, 62
10.59999999999998, 40, 33.5, 2618, 219, 43, 55, 57
10.69999999999998, -40, -155.5, 2642, 237, 51, 25, 64
10.79999999999998, -38, -74.70000000000001, 2668, 198, 48, -94, 68
10.89999999999998, -40, -85.29999999999999, 2691, 238, 35, -93, 62
10.99999999999998, -40, -87.30000000000002, 2718, 232, 24, -98, 46
11.09999999999998, -30, -67.30000000000001, 2741, 211, 15, -81, 41
11.19999999999998, 38, 82.90000000000001, 2765, 222, 8, -69, 33
11.29999999999998, 30, -0.5, 2789, 217, 6, 60, 21
11.39999999999998, -38, -152.7, 2814, 237, 12, -15, 30
11.49999999999997, -40, -93.30000000000002, 2838, 191, 6, -108, 31
11.59999999999997, -38, -90.50000000000001, 2860, 240, -8, -99, 18
11.69999999999997, -4, -14.7, 2887, 237, -19, -107, 6
11.79999999999997, 46, 70.90000000000001, 2911, 213, -23, 12, -3
11.89999999999998, 44, 20.7, 2935, 217, -20, 82, -4
11.99999999999997, -1, -80.90000000000002, 2962, 219, -14, -1, 6
12.09999999999997, 12, -4.799999999999997, 2986, 211, -18, -90, 6
12.19999999999997, 46, 65.0, 3012, 234, -24, 11, 4
12.29999999999997, 44, 30.8, 3036, 220, -19, 75, -2
12.39999999999997, 7, -51.6, 3060, 217, -14, 20, 8
12.49999999999997, -23, -85.90000000000002, 3085, 220, -16, -71, 9
12.59999999999997, 43, 100.2, 3110, 221, -25, -89, 3
12.69999999999997, 43, 38.5, 3135, 210, -29, 41, -5
12.79999999999997, 40, 35.6, 3159, 247, -20, 49, -2
12.89999999999997, 41, 45.0, 3185, 217, -17, 25, 4
12.99999999999997, 19, -4.700000000000003, 3210, 219, -12, 50, 7
13.09999999999997, -41, -124.8, 3236, 215, -11, -17, 12
13.19999999999997, -40, -66.5, 3259, 205, -16, -106, 9
13.29999999999997, -40, -71.5, 3284, 249, -28, -68, 1
13.39999999999997, -40, -75.50000000000001, 3308, 215, -35, -71, -9
13.49999999999997, -40, -79.5, 3333, 222, -43, -84, -14
13.59999999999997, -40, -83.5, 3357, 212, -52, -81, -22
13.69999999999997, -40, -87.5, 3382, 222, -61, -84, -29
13.79999999999997, -19, -41.09999999999999, 3406, 219, -71, -87, -37
13.89999999999997, 39, 75.2, 3434, 222, -78, -32, -53
13.99999999999997, 39, 21.1, 3458, 212, -76, 78, -55
14.09999999999997, -39, -162.2, 3482, 229, -71, 3, -47
14.19999999999997, -40, -90.50000000000001, 3506, 204, -74, -84, -44
14.29999999999997, -40, -93.5, 3529, 233, -87, -102, -57
14.39999999999997, -22, -54.30000000000001, 3556, 234, -99, -115, -64
14.49999999999997, 35, 62.3, 3580, 211, -106, -41, -74
14.59999999999996, 7, -58.4, 3604, 223, -106, 65, -82
14.69999999999996, -11, -72.90000000000001, 3628, 228, -104, -65, -76
14.79999999999996, 38, 61.6, 3653, 215, -113, -68, -81
14.89999999999996, 39, 18.80000000000001, 3678, 215, -116, 43, -90
14.99999999999996, -39, -165.5, 3703, 233, -110, 7, -83
15.09999999999996, -50, -117.8, 3728, 199, -115, -101, -81
15.19999999999996, -15, -27.80000000000001, 3749, 216, -130, -128, -87
15.29999999999996, 32, 48.50000000000001, 3776, 279, -139, -46, -101
15.39999999999996, 47, 40.7, 3802, 204, -136, 73, -111
15.49999999999996, 43, 20.8, 3826, 215, -132, 32, -104
15.59999999999996, 7, -57.3, 3850, 226, -129, 13, -101
15.69999999999996, -38, -128.6, 3876, 211, -132, -78, -100
15.79999999999996, -37, -85.0, 3899, 208, -143, -128, -105
15.89999999999996, 46, 109.5, 3925, 241, -155, -77, -118
15.99999999999996, 42, 21.5, 3949, 216, -158, 45, -131
16.09999999999996, 32, 5.699999999999999, 3973, 238, -151, 17, -124
16.19999999999996, -44, -163.5, 3999, 216, -150, 0, -120
16.29999999999996, -39, -79.90000000000001, 4023, 206, -155, -101, -122
16.39999999999996, 45, 112.8, 4046, 239, -169, -100, -134
16.49999999999997, 45, 33.3, 4072, 218, -173, 41, -147
16.59999999999997, 43, 33.0, 4096, 239, -164, 43, -140
16.69999999999997, 44, 41.70000000000001, 4120, 214, -161, 36, -133
16.79999999999997, 36, 25.90000000000001, 4146, 220, -156, 51, -130
16.89999999999997, 29, 20.7, 4173, 215, -153, 23, -125
16.99999999999997, -1, -41.40000000000001, 4197, 216, -151, 21, -123
17.09999999999997, -40, -105.1, 4223, 221, -153, -56, -122
17.19999999999998, 12, 54.70000000000001, 4247, 215, -162, -116, -128
17.29999999999998, 39, 68.70000000000001, 4271, 226, -169, 25, -139
17.39999999999998, 39, 45.6, 4296, 229, -160, 81, -140
17.49999999999998, -8, -63.3, 4320, 215, -154, 47, -130
17.59999999999998, -5, -9.9, 4345, 218, -155, -74, -129
17.69999999999998, 34, 80.20000000000001, 4371, 226, -159, 15, -130
17.79999999999998, 38, 54.2, 4396, 212, -155, 91, -135
17.89999999999998, -37, -126.0, 4422, 222, -146, 46, -123
17.99999999999999, -6, 19.7, 4446, 207, -146, -73, -120
18.09999999999999, -8, -16.7, 4472, 255, -156, -22, -126
18.19999999999999, -8, -15.5, 4496, 208, -155, -35, -133
18.29999999999999, 34, 84.50000000000001, 4521, 213, -157, -8, -134
18.39999999999999, 31, 38.70000000000001, 4548, 215, -152, 106, -133
18.49999999999999, -37, -118.4, 4574, 225, -145, 27, -121
18.59999999999999, -41, -63.70000000000001, 4599, 203, -147, -89, -119
18.7, -42, -66.20000000000001, 4623, 258, -158, -74, -128
18.8, 40, 127.4, 4648, 210, -166, -63, -138
18.9, 41, 51.80000000000001, 4671, 214, -167, 50, -145
19.0, 43, 59.7, 4697, 247, -157, 65, -137
19.1, -9, -62.8, 4723, 217, -150, 53, -129
19.2, -42, -90.90000000000002, 4747, 214, -150, -58, -125
19.30000000000001, 9, 60.3, 4772, 227, -160, -98, -132
19.40000000000001, 40, 84.59999999999999, 4796, 211, -165, 32, -143
19.50000000000001, 43, 64.8, 4819, 228, -155, 93, -138
19.60000000000001, -25, -97.10000000000001, 4844, 212, -147, 66, -126
19.70000000000001, -44, -77.20000000000001, 4870, 211, -147, -80, -123
19.80000000000001, 12, 71.8, 4896, 236, -157, -77, -126
19.90000000000001, 39, 81.80000000000001, 4919, 205, -161, 41, -137
20.00000000000001, 15, 1.100000000000001, 4943, 237, -150, 90, -135
20.10000000000002, -8, -28.6, 4969, 207, -146, -26, -123
20.20000000000002, 43, 116.0, 4993, 223, -149, -35, -127
20.30000000000002, 41, 64.5, 5017, 209, -147, 88, -129
20.40000000000002, 44, 77.80000000000001, 5042, 249, -136, 75, -117
20.50000000000002, -33, -105.6, 5066, 219, -128, 78, -108
20.60000000000002, -40, -48.70000000000001, 5092, 211, -125, -58, -102
20.70000000000003, 24, 107.9, 5117, 242, -135, -56, -103
20.80000000000003, 46, 99.10000000000002, 5141, 205, -134, 80, -116
20.90000000000003, 36, 57.7, 5165, 229, -122, 103, -106
21.00000000000003, -19, -60.7, 5192, 228, -112, 53, -92
21.10000000000003, -34, -43.6, 5217, 215, -113, -72, -89
21.20000000000003, 39, 143.2, 5242, 229, -119, -28, -96
21.30000000000003, 39, 74.10000000000001, 5266, 205, -118, 77, -100
21.40000000000004, 45, 92.4, 5289, 249, -107, 88, -90
21.50000000000003, 24, 40.5, 5316, 222, -95, 93, -76
21.60000000000004, -41, -92.09999999999999, 5341, 215, -89, 27, -69
21.70000000000004, -38, -24.0, 5367, 210, -91, -90, -68
21.80000000000004, 44, 166.0, 5392, 235, -98, -8, -75
21.90000000000004, 40, 78.8, 5415, 202, -95, 86, -80
22.00000000000004, 41, 89.2, 5438, 240, -83, 95, -66
22.10000000000004, -38, -97.3, 5466, 228, -71, 103, -54
22.20000000000005, -40, -26.9, 5491, 214, -68, -52, -46
22.30000000000005, -39, -26.5, 5516, 235, -75, -12, -46
22.40000000000005, 36, 148.6, 5541, 215, -78, -31, -56
22.50000000000005, 30, 62.8, 5565, 208, -75, 92, -57
22.60000000000005, 38, 91.0, 5589, 250, -62, 79, -46
22.70000000000005, 42, 96.40000000000001, 5613, 212, -53, 87, -35
22.80000000000006, 25, 55.80000000000002, 5638, 220, -43, 102, -26
22.90000000000006, -39, -78.30000000000002, 5666, 219, -34, 47, -15
23.00000000000006, -41, -23.0, 5691, 213, -35, -80, -12
23.10000000000006, 42, 174.1, 5717, 232, -41, -7, -20
23.20000000000006, 44, 100.1, 5740, 196, -38, 85, -22
23.30000000000006, 42, 97.70000000000001, 5762, 217, -24, 118, -9
23.40000000000007, 41, 101.5, 5790, 248, -12, 107, 4
23.50000000000006, -40, -87.79999999999999, 5816, 218, 0, 100, 16
23.60000000000007, -41, -13.2, 5841, 215, 5, -35, 26
23.70000000000007, -41, -16.30000000000001, 5866, 228, -1, 2, 26
23.80000000000007, -41, -20.4, 5891, 220, -2, -21, 20
23.90000000000007, -42, -26.9, 5915, 220, -4, -26, 20
24.00000000000007, -41, -27.7, 5939, 216, -7, -25, 16
24.10000000000007, -41, -32.80000000000001, 5964, 218, -10, -28, 14
24.20000000000007, -41, -36.90000000000001, 5987, 218, -14, -33, 11
24.30000000000008, -42, -43.4, 6012, 219, -17, -30, 8
24.40000000000008, -40, -41.8, 6036, 218, -22, -46, 4
24.50000000000008, -40, -47.8, 6060, 220, -27, -42, 0
24.60000000000008, -39, -49.40000000000001, 6085, 221, -32, -48, -4
24.70000000000008, -41, -59.1, 6109, 218, -37, -49, -8
24.80000000000008, 39, 130.8, 6133, 221, -43, -67, -13
24.90000000000009, 32, 37.9, 6157, 215, -44, 63, -23
25.00000000000009, 15, 7.300000000000001, 6181, 249, -34, 55, -14
25.10000000000009, 19, 35.4, 6207, 213, -33, -1, -7
25.20000000000009, 33, 66.90000000000001, 6232, 217, -30, 43, -8
25.30000000000009, 45, 85.0, 6258, 220, -23, 75, -2
25.40000000000009, 45, 77.5, 6283, 218, -14, 93, 6
25.5000000000001, 43, 77.20000000000001, 6310, 218, -4, 75, 16
25.60000000000009, 43, 83.5, 6336, 221, 5, 76, 24
25.7000000000001, 43, 87.79999999999999, 6362, 218, 14, 81, 34
25.8000000000001, 40, 84.9, 6388, 222, 24, 89, 43
25.9000000000001, 0, -4.100000000000001, 6412, 222, 34, 84, 54
26.0000000000001, 43, 139.1, 6438, 212, 38, -24, 61
26.1000000000001, 43, 100.4, 6462, 205, 42, 112, 59
26.2000000000001, 43, 104.7, 6485, 239, 55, 98, 70
26.30000000000011, 36, 92.20000000000002, 6512, 230, 68, 112, 82
26.40000000000011, 40, 112.4, 6537, 217, 79, 89, 93
26.50000000000011, 39, 110.0, 6563, 223, 92, 121, 104
26.60000000000011, -43, -81.90000000000001, 6590, 217, 105, 105, 118
26.70000000000011, -39, 5.399999999999999, 6614, 219, 111, -15, 129
26.80000000000011, -39, -2.5, 6638, 229, 107, 11, 130
26.90000000000011, -41, -11.2, 6662, 216, 107, -12, 122
27.00000000000012, -45, -22.9, 6687, 229, 106, -7, 123
27.10000000000012, -49, -33.0, 6711, 214, 104, -27, 121
27.20000000000012, -42, -17.1, 6735, 228, 101, -40, 119
