time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, velocity, turn_rate, reflection, error, command
104, 2.998172481057287, 0.1046984901075029, 2.0, 2.998172481057287, 0.1046984901075029, 2.0, 8.528, 0.0, -0.0, 2.999367598510774, 0.06159552746517116, 1.176470588235294, 82, 65, 88, 48, 47.328
221, 17.85219351218085, 2.192295004508484, 8.0, 17.85219351218085, 2.192295004508484, 8.0, 22.79813518859564, 0.3321410832832799, 1.333333333333333, 17.91865003998121, 1.61562623232012, 5.946630483943917, 122, 40, 70, 30, 43.48066666666667
321, 29.58996472098651, 4.687235294321596, 12.0, 30.56811232172032, 4.895146985139355, 12.0, 34.86158428395958, 1.271926124429836, 4.454545454545455, 30.7179918861309, 3.890895074765223, 10.07986156878493, 121, 37, 17, -23, 4.446666666666669
433, 43.28403113125979, 7.597998965770227, 12.0, 43.28403113125979, 7.597998965770227, 12.0, 48.07857753620141, 2.988513835615593, 7.400000000000001, 43.4803578198906, 6.365165830525346, 10.97195684675116, 119, -3, 12, -28, -5.490666666666668
542, 55.02180234006547, 10.09293925558334, 12.0, 55.99994994079927, 10.3008509464011, 12.0, 61.74592528613603, 4.339943257508206, 5.647058823529412, 56.25424711945927, 8.779239599564939, 10.70182899454123, 126, -13, 12, -28, -8.815999999999999
642, 67.7829557248851, 12.57345619547842, 11.0, 67.77947614217124, 12.59055889091964, 11.0, 73.50454102528018, 5.327341808829528, 4.8, 68.07880691847541, 10.82369198577778, 9.809392345335279, 118, -10, 12, -28, -13.76533333333333
744, 79.6006487610316, 14.65723432748159, 10.0, 79.59716917831773, 14.6743370229228, 10.0, 85.72524802366081, 6.014306480214243, 3.217391304347826, 79.93906355743227, 12.64970196879534, 8.752557224968951, 120, -12, 10, -30, -20.416
864, 94.48884103565142, 16.4852744785588, 7.000000000000001, 94.48536145293756, 16.50237717400001, 7.000000000000001, 100.1180250579466, 6.47034292759065, 1.814814814814815, 94.8548388651302, 14.23704155762585, 6.074564386081394, 120, -21, 10, -30, -27.376
981, 107.4571736890291, 17.39210863723243, 4.000000000000001, 107.4536941063153, 17.40921133267364, 4.000000000000001, 114.2721172700946, 6.183423688062554, -1.161290322580645, 107.8358417421987, 14.93958287707934, 3.097867023350358, 121, -33, 11, -29, -33.466
1085, 120.4571736890291, 17.39210863723243, 7.951386703658791e-16, 121.4536941063153, 17.40921133267364, 7.951386703658791e-16, 126.7234779186645, 5.338427830531804, -3.882352941176471, 121.8348879563434, 14.77616594331648, -0.6688080885556031, 120, -34, 39, -1, -16.04666666666667
1193, 133.4492544402774, 16.93841518009991, -1.999999999999999, 134.4457748575635, 16.95551787554113, -1.999999999999999, 139.3848567372029, 3.889627494574999, -6.527777777777778, 134.8196747522426, 14.14742763126543, -2.772162355358129, 118, -14, 80, 40, 16.472
1311, 147.4492544402774, 16.93841518009991, 7.951386703658791e-16, 147.4457748575635, 16.95551787554113, 7.951386703658791e-16, 153.0373427539118, 2.904249616008834, -4.128205128205129, 147.8187070523432, 13.98881092047735, -0.6990995073613613, 116, 21, 80, 40, 23.35466666666667
1429, 161.4300679268414, 17.67111856750113, 3.000000000000001, 161.4265883441276, 17.68822126294234, 3.000000000000001, 167.3153239358412, 2.927430825415406, 0.09302325581395365, 161.8052742368308, 14.60194907278609, 2.510104883102606, 121, 28, 85, 45, 37.178
1531, 173.3406217465373, 19.1335506883629, 7.000000000000001, 173.3371421638235, 19.15065338380411, 7.000000000000001, 179.6406538451381, 3.568684774324062, 2.978260869565218, 173.7322408185166, 15.92386743613111, 6.324531084741592, 121, 33, 36, -4, 4.543333333333335
1650, 187.2362678695158, 20.83972149603496, 7.000000000000001, 188.2253344384433, 20.97869353488132, 7.000000000000001, 193.8282948002459, 5.190179186571433, 6.52, 188.6229845300667, 17.7310065334152, 6.919571204717933, 120, -10, 15, -25, -14.98333333333333
1751, 200.1867989447085, 21.97274615175452, 5.000000000000001, 200.1796708155442, 22.02456244785322, 5.000000000000001, 206.1119719706958, 6.1612400354208, 4.52, 200.5787749070238, 18.76012094020322, 4.9197024470078, 122, -14, 30, -10, -6.998666666666666
1859, 213.1373300199012, 23.10577080747407, 5.000000000000001, 213.1302018907369, 23.15758710357278, 5.000000000000001, 219.1393289958085, 7.191090966500457, 4.52, 213.5308793775137, 19.87501545786697, 4.919793472666573, 121, -3, 47, 7, 5.393999999999999
1960, 225.0916663970021, 24.15163972044597, 5.000000000000001, 225.0845382678379, 24.20345601654468, 5.000000000000001, 231.4230061662584, 8.162151815349823, 4.52, 225.4866669850862, 20.90416203761979, 4.919856629646747, 122, 8, 52, 12, 11.17466666666667
2071, 238.0204510367897, 25.51050974292547, 6.000000000000001, 238.0133229076254, 25.56232603902417, 6.000000000000001, 244.3497813075969, 9.411412975105304, 5.52, 238.4173386914084, 22.24495628854661, 5.919900462030369, 117, 6, 34, -6, -1.797999999999999
2172, 249.954713781209, 26.76485130213731, 6.000000000000001, 250.942107547413, 26.92119606150367, 6.000000000000001, 256.4656714041917, 11.01080291106098, 7.52, 251.339983320503, 23.66102683415213, 6.25355218688188, 121, -3, 25, -15, -9.801999999999998
2289, 263.9014395544934, 27.98503170060452, 5.000000000000001, 263.8926386226057, 28.05422071722322, 5.000000000000001, 270.5009104269797, 12.86356154974231, 7.52, 264.281855622358, 24.88900945718839, 5.420251939316959, 121, -8, 39, -1, -0.6959999999999999
2399, 276.8519706296861, 29.11805635632408, 5.000000000000001, 277.8393643958901, 29.27440111569044, 5.000000000000001, 283.8054882108191, 14.61986732999967, 7.52, 278.2192583399486, 26.21143355243821, 5.420174943283903, 122, 4, 54, 14, 11.774
2499, 288.7862333741054, 30.37239791553592, 6.000000000000001, 289.7736271403094, 30.52874267490228, 6.000000000000001, 295.3763694431424, 16.35327654523664, 8.52, 290.1440028784319, 27.55324862610224, 6.420121481363706, 117, 10, 42, 2, 4.098666666666666
2601, 300.6967871938012, 31.83483003639769, 7.0, 301.6841809600052, 31.99117479576405, 7.0, 307.4106301652126, 18.58804026277768, 10.52, 302.0389551105812, 29.13758173340249, 7.5867845009983, 120, 6, 29, -11, -5.993333333333332
2720, 315.6146156243253, 33.40275698541249, 6.000000000000001, 315.607487495161, 33.4545732815112, 6.000000000000001, 321.4506010076279, 21.19526459990889, 10.52, 315.9418147325459, 30.78393963250697, 6.753438406786907, 120, -10, 30, -10, -7.926666666666667
2820, 327.5689520014263, 34.44862589838439, 5.000000000000001, 327.561823872262, 34.50044219448309, 5.000000000000001, 333.1867133623417, 23.1634279055146, 9.52, 327.8813654549193, 31.98690619391781, 5.753406299595928, 119, -6, 50, 10, 7.114666666666666
2924, 339.5032147458456, 35.70296745759623, 6.000000000000001, 340.4906085120496, 35.85931221696259, 6.000000000000001, 345.5591918694113, 25.46099870792771, 10.52, 340.7911651268884, 33.51565484219997, 6.753384003667382, 121, 11, 56, 16, 14.442
3039, 354.3914070204654, 37.53100760867344, 7.0, 354.3543614744316, 37.8077356304035, 8.0, 359.3678293703251, 28.52735735758964, 12.52, 354.628101039063, 35.64619575060166, 8.753368520736595, 123, 2, 24, -16, -9.743999999999998
3163, 368.3147135556212, 38.99440609442059, 6.000000000000001, 368.2776680095873, 39.27113411615065, 6.000000000000001, 373.8939888622726, 31.75304959562214, 12.52, 368.5211494179105, 37.37339195920147, 7.086701914389894, 120, -11, 29, -11, -8.429333333333332
3270, 381.2434981954088, 40.35327611690009, 6.000000000000001, 381.2064526493749, 40.63000413863015, 6.000000000000001, 386.5331143288214, 34.55970533525968, 12.52, 381.4218374997498, 38.97721458502073, 7.086691144141968, 121, -1, 52, 12, 8.661333333333332
3380, 394.146598166746, 41.937577581167, 7.0, 394.1095526207121, 42.21430560289706, 7.0, 399.3118393119929, 37.39736067100197, 12.52, 394.2978355838877, 40.76849159801422, 7.920014391108656, 119, 14, 53, 13, 12.66333333333334
3490, 407.0200830603865, 43.74682789364785, 8.0, 406.9830375143526, 44.0235559153779, 8.0, 411.8772604780901, 40.65167948122895, 14.52, 407.1346927667882, 42.82156190022342, 9.086678470942102, 118, 3, 26, -14, -8.042666666666667
3605, 421.9082753350063, 45.57486804472506, 7.0, 421.8712297889724, 45.85159606645512, 7.0, 425.3956861413765, 44.4057529469725, 15.52, 421.9730115576101, 45.01798978703086, 8.420010711941353, 122, -12, 32, -8, -6.612
3714, 433.8425380794256, 46.8292096039369, 6.000000000000001, 433.8054925333917, 47.10593762566696, 6.000000000000001, 438.1634318855718, 47.71247180583873, 14.52, 433.8725250822907, 46.5676922991092, 7.420007438840369, 121, -5, 51, 11, 7.713999999999999
3823, 446.7456380507628, 48.41351106820382, 7.0, 447.7011386563702, 48.81210843333903, 7.0, 450.766497293682, 51.21234927782203, 15.52, 447.7216228188257, 48.61769031957253, 8.420005165857608, 120, 13, 63, 23, 19.894
3937, 460.5732748190946, 50.60359357876705, 9.0, 460.5410870841069, 50.84575647886203, 9.0, 463.8817942316031, 55.10225753254435, 16.52, 460.5140171583332, 50.93170135293785, 10.25333649967638, 120, 20, 42, 2, 6.631333333333334
4041, 472.3909678552412, 52.68737171077021, 10.0, 473.3435878732656, 53.10318278853213, 10.0, 475.7647391946642, 59.54983698713105, 20.52, 473.2414541207667, 53.57978525781739, 11.75333640938213, 122, 0, 29, -11, -3.827999999999999
4163, 487.2062929641682, 55.03388868637368, 9.0, 487.1712246415976, 55.29326529909536, 9.0, 489.2473113642912, 64.59612906060442, 20.52, 486.9879510580542, 56.23192061506162, 10.92000233920003, 118, 4, 66, 26, 25.01733333333333
4273, 499.9222117737077, 57.73674066700455, 12.0, 499.8871434511371, 57.99611727972622, 12.0, 501.2375330750347, 69.56754569243223, 22.52, 499.6152181001767, 59.32257217208454, 13.75333481676675, 118, 35, 73, 33, 35.68933333333334
4391, 514.3411372127826, 61.87130100425954, 16.0, 515.2673305861502, 62.40631497279821, 16.0, 514.227892493657, 75.49307066284701, 24.52, 514.8813921976961, 64.11255426226283, 17.42000083431369, 121, 14, 27, -13, 3.248000000000001
4504, 526.8375392599807, 65.45458662988053, 16.0, 527.7637326333482, 65.98960059841921, 16.0, 526.1259149712535, 82.2301316038368, 29.52, 527.2272439033754, 68.18440220409143, 18.25333425273215, 121, 0, 35, -5, 7.346666666666666
4611, 539.2695010875001, 69.25541879127611, 17.0, 539.2393897049046, 69.49806105509204, 17.0, 537.3921840429598, 88.60947249486253, 29.52, 538.5675442664808, 72.10837820740122, 19.08666725791381, 121, 17, 81, 41, 45.20133333333333
4711, 550.3957073423016, 73.75069791226704, 22.00000000000001, 551.2927798142729, 74.36794676949891, 22.00000000000001, 547.3419893725376, 94.95308139701795, 32.52, 550.4662888422823, 77.34477749697366, 23.75333367833244, 118, 52, 59, 19, 32.09333333333333
4830, 563.0840163608147, 79.66735357663684, 25.0, 563.981088832786, 80.28460243386871, 25.0, 558.4214256411126, 103.7723791565101, 38.52, 562.9121558352233, 83.75573645753649, 27.2533336412381, 119, 7, 13, -27, -4.968666666666665
4931, 574.0465618525259, 84.54819329354645, 24.0, 574.0300888668546, 84.75870550770251, 24.0, 567.6929123270408, 111.420640111306, 39.52, 572.7489983340166, 88.67879746202695, 26.58666691212, 119, -3, 20, -20, -3.982666666666666
5049, 586.8361982595224, 90.24250629660765, 24.0, 587.7332707314936, 90.8597551538395, 24.0, 578.5869219735092, 120.0923371668225, 38.52, 586.1823457961765, 95.35301471657318, 26.42000015947086, 118, 14, 61, 21, 29.0
5160, 598.4192830739711, 96.14438279322176, 27.00000000000001, 599.3163555459423, 96.76163165045361, 27.00000000000001, 588.8812689591407, 128.8907565782521, 40.52, 597.5244243086849, 101.7057507425776, 29.25333343645001, 122, 33, 73, 33, 42.88133333333334
5273, 610.160671025207, 103.7693292834321, 33.0, 611.0577434971783, 104.386578140664, 33.0, 598.2238727356875, 138.4044998307503, 45.52, 608.9803933703355, 109.7531585773096, 35.08666673297896, 118, 47, 61, 21, 41.12200000000001
5390, 621.4869089464562, 111.9983228155268, 36.0, 622.2386406378404, 112.8119884647927, 37.0, 607.5233871004157, 148.9230849342808, 48.52, 619.8727279730495, 118.5484440702609, 38.92000004237207, 120, 17, 14, -26, 4.408000000000001
5490, 631.0705350670237, 119.2201030933513, 37.0, 631.0236312483607, 119.4319537194652, 37.0, 614.3734212905995, 158.8974035372387, 55.52, 628.2885119875843, 125.6318457545296, 40.08666671397153, 121, -1, 14, -26, 0.0966666666666675
5600, 641.4527966976386, 127.0436983943279, 37.0, 642.2045283890228, 127.8573640435939, 37.0, 621.9707319378943, 169.9598296241557, 55.52, 638.9995098265392, 134.6470842590785, 40.08666669951726, 122, 3, 55, 15, 29.67666666666667
