Time, Speed, Distance, Color, P, PI, PID, x_PID, y_PID, x_state, y_state, x_gyro, y_gyro, state_distance, state_angle
,150,,,,,,1009.80908106421,4.615853925122034,997.7686043130138,47.52364583665363,1009.973866520354,-72.69923215580395,1041,-9
,150,,,,,,1024.714516991093,2.934194081517565,1013.366228357454,47.79590337707525,1024.646080531361,-75.81790751807033,1057,1
,150,,,,,,1039.408724527129,-0.07915370589606496,1027.232368656065,48.7655183621186,1039.636942936647,-76.34139996860785,1073,4
,150,,,,,,1053.808666227816,-4.279353584093431,1042.92997747002,48.49151558105325,1054.627805341934,-76.86489241914536,1088,-1
,150,,,,,,1067.878089868927,-9.4804417785897,1057.251092763324,46.98630570999903,1069.352213093649,-79.72702734979354,1104,-6
,150,,,,,,1082.559063067447,-12.55762002242718,1072.073663233383,44.10508987981321,1083.841100487984,-83.60931302633134,1120,-11
,150,,,,,,1097.530973054745,-13.47517728616547,1086.747298753265,41.51773203257594,1097.936489799773,-88.73961517621636,1136,-10
,150,,,,,,1112.530413266603,-13.60476637104791,1101.944983719642,41.78300861042266,1112.660897551488,-91.60175010686453,1152,1
,150,,,,,,1127.443552042578,-15.2166881583899,1116.266099012946,43.28821848147687,1127.651759956775,-92.12524255740204,1168,6
,150,,,,,,1142.191277157307,-17.95614137762436,1131.030046956791,44.32061429288992,1142.649475384121,-92.3870286539613,1184,4
,150,,,,,,1156.68408713007,-21.82375809769523,1146.820422023693,43.76920224499041,1157.503496415244,-94.47462516836229,1200,-2
,150,,,,,,1170.954458485593,-26.44506758478708,1160.843180748385,42.29535091291649,1172.175710426251,-97.59330053062868,1216,-6
,150,,,,,,1185.715953263396,-29.10932581643314,1175.910739369472,39.63853379461246,1186.441558170678,-102.2285554462529,1232,-10
,150,,,,,,1200.685776048521,-30.06032833060184,1190.86378720747,37.53701997011547,1200.624336804668,-107.1120777631102,1247,-8
,150,,,,,,1215.680504889616,-29.6627016438263,1206.26378720747,37.53701997011547,1215.178772698808,-110.7409061971053,1263,0
,150,,,,,,1230.635184607848,-30.82784306232548,1220.187093742626,39.00041845586262,1230.096601129332,-112.3088331461201,1279,6
,150,,,,,,1245.430849023047,-33.29529407760897,1236.298348447592,40.69377956079861,1245.087463534619,-112.8323255966576,1295,6
,150,,,,,,1259.929716351665,-37.14014078289162,1251.898348447592,40.69377956079861,1260.030384005995,-114.1396617378724,1309,0
,150,,,,,,1273.952194462255,-42.46650048141262,1266.044313160495,39.45616801378186,1274.702598017002,-117.2583371001388,1324,-5
,150,,,,,,1287.405053995232,-49.10130043212502,1281.205600971869,36.23353680610659,1289.047169356448,-121.6439126709799,1340,-12
,150,,,,,,1301.025337720356,-55.3852379912616,1295.454541835718,31.87719840573781,1302.854742158234,-127.504879598319,1356,-17
,150,,,,,,1315.380202501218,-59.73700281983138,1309.353664897028,27.0913465352176,1315.845123215001,-135.004879598319,1372,-19
,150,,,,,,1330.131358469149,-62.45792134300709,1324.35896389472,23.62710029832209,1329.210221077826,-141.8147370944122,1388,-13
,150,,,,,,1345.069315605676,-63.82079939598763,1339.600742775524,22.29361743428292,1343.554792417272,-146.2003126652532,1404,-5
,150,,,,,,1360.069218655194,-63.76686883829228,1354.000742775524,22.29361743428292,1358.326908712455,-148.8050353302572,1419,0
,150,,,,,,1375.042582665332,-62.8733531865462,1368.819119016511,23.85109153697095,1373.244737142979,-150.372962279272,1436,6
,150,,,,,,1390.030832461773,-63.46695914969311,1383.394273761092,26.42108456644152,1388.242452570325,-150.1111761827127,1451,10
,150,,,,,,1404.937642847123,-65.13639142900617,1398.0120612019,28.73631464903694,1403.233314975612,-149.5876837321752,1466,9
,150,,,,,,1419.684889612451,-67.87841857010761,1413.574060385953,29.82451563944529,1418.224177380898,-150.1111761827127,1483,4
,150,,,,,,1434.195963224234,-71.67693704885858,1427.87188242669,29.57494622739214,1433.167097852274,-151.4185123239276,1498,-1
,150,,,,,,1448.940378584562,-74.43414862617814,1442.914422367875,28.2588945119025,1447.782648824053,-154.7927781390856,1515,-5
,150,,,,,,1463.916902280959,-75.2730395435665,1457.95696230906,26.94284279641286,1462.127220163498,-159.1783537099266,1531,-5
,150,,,,,,1478.830265978304,-76.88287904821505,1473.247641962453,27.47680509596112,1476.799434174505,-162.297029072193,1547,2
,150,,,,,,1493.552571719679,-79.75580676353778,1488.264922582514,29.05518489130269,1491.790296579792,-162.8205215227305,1563,6
,150,,,,,,1508.021416461186,-83.71213483969147,1503.864922582514,29.05518489130269,1506.76973960111,-163.6055608663747,1578,0
,150,,,,,,1522.168712505128,-88.69751493002163,1518.010887295416,27.81757334428594,1521.541855896293,-166.2102835313786,1595,-5
,150,,,,,,1536.499976582908,-93.12638272359147,1533.4188254087,25.37719568965835,1536.030743290629,-170.0925692079164,1610,-9
,150,,,,,,1551.259654438129,-95.80068816802461,1547.993980153281,22.80720266018777,1550.126132602418,-175.2228713578014,1625,-10
,150,,,,,,1566.172539830039,-97.41495248583171,1563.156953717231,21.74690425927707,1564.545058041493,-179.3574316950564,1640,-4
,150,,,,,,1580.831395153473,-100.5958266748924,1578.547572453324,22.28435650849558,1579.36038315042,-181.7039486706599,1656,2
,150,,,,,,1595.205186238779,-104.8846644936906,1592.945379263576,22.53567116119247,1594.303303621796,-183.0112848118748,1672,1
,150,,,,,,1609.220866706305,-110.2288857683214,1608.784874963235,21.1498948515047,1609.191495896416,-184.839324962952,1688,-5
,150,,,,,,1623.257794975672,-115.5170465791006,1622.513742897508,18.9754557874455,1623.610421335491,-188.973885300207,1703,-9
,150,,,,,,1637.941822201638,-118.5796181173791,1638.023452395981,15.96067366049609,1637.793199969481,-193.8574076170643,1719,-11
,150,,,,,,1652.79910409494,-120.643879424233,1653.065992337166,14.64462194500645,1652.059047713908,-198.4926625326885,1736,-5
,150,,,,,,1667.369172913898,-124.2094221053418,1668.663616381606,14.91687948542808,1666.874372822835,-200.839179508292,1751,1
,150,,,,,,1681.624874158667,-128.8757892169081,1683.161407961373,15.16993937876869,1681.817293294211,-202.1465156495069,1767,1
,150,,,,,,1695.477148808942,-134.6303080511229,1699.272662666339,13.4765782738327,1696.43284426599,-205.5207814646648,1784,-6
,150,,,,,,1709.207137293424,-140.6707895067685,1713.256932759113,11.01077415096229,1710.851769705064,-209.6553418019198,1799,-10
,150,,,,,,1723.660894242971,-144.6818878655026,1728.262231756805,7.546527914066766,1724.855476102523,-215.0308610450993,1816,-13
,150,,,,,,1738.482110297448,-146.9909038174814,1743.13282882729,4.924440431296118,1738.859182499981,-220.4063802882788,1829,-10
,150,,,,,,1753.108189695692,-150.3192369492865,1758.430498563182,4.65741861280568,1753.348069894317,-224.2886659648166,1846,-1
